monthly_sales,category_code,seasonally_adjusted,data_type_code,time,category_name,high_level_category
12962,453,False,SM,2021-03-01,Miscellaneous Store Retailers,Retail Trade
67477,722,False,SM,2021-03-01,Food Services and Drinking Places,Food Services
23680,448,False,SM,2021-03-01,Clothing and Accessories Stores,Retail Trade
64659,452,False,SM,2021-03-01,General Merchandise Stores,Retail Trade
71706,445,False,SM,2021-03-01,Food and Beverage Stores,Retail Trade
560731,44000,False,SM,2021-03-01,Retail Trade,Retail Trade
7838,443,False,SM,2021-03-01,Electronics and Appliance Stores,Retail Trade
12403,442,False,SM,2021-03-01,Furniture and Home Furnishings Stores,Retail Trade
8912,451,False,SM,2021-03-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
579317,44Z72,False,SM,2021-04-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
138960,441,False,SM,2021-04-01,Motor Vehicle and Parts Dealers,Retail Trade
64639,452,False,SM,2021-04-01,General Merchandise Stores,Retail Trade
11849,442,False,SM,2021-04-01,Furniture and Home Furnishings Stores,Retail Trade
10073,4521E,False,SM,2021-04-01,Department Stores,Retail Trade
92717,454,False,SM,2021-04-01,Nonstore Retailers,Nonstore Trade
13199,453,False,SM,2021-04-01,Miscellaneous Store Retailers,Retail Trade
44807,447,False,SM,2021-04-01,Gasoline Stations,Retail Trade
32070,446,False,SM,2021-04-01,Health and Personal Care Stores,Retail Trade
70668,445,False,SM,2021-04-01,Food and Beverage Stores,Retail Trade
128976,441X,False,SM,2021-04-01,Auto and Other Motor Vehicles,Retail Trade
7322,443,False,SM,2021-04-01,Electronics and Appliance Stores,Retail Trade
8364,451,False,SM,2021-04-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
46854,444,False,SM,2021-04-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
69514,722,False,SM,2021-04-01,Food Services and Drinking Places,Food Services
23161,448,False,SM,2021-04-01,Clothing and Accessories Stores,Retail Trade
485164,44Y72,False,SM,2021-04-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
62860,4451,False,SM,2021-04-01,Grocery Stores,Retail Trade
554610,44000,False,SM,2021-04-01,Retail Trade,Retail Trade
624124,44X72,False,SM,2021-04-01,Retail Trade and Food Services,Retail and Food Services
440357,44W72,False,SM,2021-04-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
25809,448,False,SM,2021-05-01,Clothing and Accessories Stores,Retail Trade
565431,44000,False,SM,2021-05-01,Retail Trade,Retail Trade
13649,453,False,SM,2021-05-01,Miscellaneous Store Retailers,Retail Trade
7498,443,False,SM,2021-05-01,Electronics and Appliance Stores,Retail Trade
137361,441,False,SM,2021-05-01,Motor Vehicle and Parts Dealers,Retail Trade
75593,445,False,SM,2021-05-01,Food and Beverage Stores,Retail Trade
89639,454,False,SM,2021-05-01,Nonstore Retailers,Nonstore Trade
46691,444,False,SM,2021-05-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
454434,44W72,False,SM,2021-05-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
127904,441X,False,SM,2021-05-01,Auto and Other Motor Vehicles,Retail Trade
11834,442,False,SM,2021-05-01,Furniture and Home Furnishings Stores,Retail Trade
11268,4521E,False,SM,2021-05-01,Department Stores,Retail Trade
640252,44X72,False,SM,2021-05-01,Retail Trade and Food Services,Retail and Food Services
67281,4451,False,SM,2021-05-01,Grocery Stores,Retail Trade
31477,446,False,SM,2021-05-01,Health and Personal Care Stores,Retail Trade
8287,451,False,SM,2021-05-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
591795,44Z72,False,SM,2021-05-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
74821,722,False,SM,2021-05-01,Food Services and Drinking Places,Food Services
502891,44Y72,False,SM,2021-05-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
69136,452,False,SM,2021-05-01,General Merchandise Stores,Retail Trade
48457,447,False,SM,2021-05-01,Gasoline Stations,Retail Trade
32695,446,False,SM,2021-06-01,Health and Personal Care Stores,Retail Trade
45284,444,False,SM,2021-06-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
450095,44W72,False,SM,2021-06-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
500342,44Y72,False,SM,2021-06-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
122393,441X,False,SM,2021-06-01,Auto and Other Motor Vehicles,Retail Trade
50247,447,False,SM,2021-06-01,Gasoline Stations,Retail Trade
65880,4451,False,SM,2021-06-01,Grocery Stores,Retail Trade
11601,442,False,SM,2021-06-01,Furniture and Home Furnishings Stores,Retail Trade
557682,44000,False,SM,2021-06-01,Retail Trade,Retail Trade
8803,451,False,SM,2021-06-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
24516,448,False,SM,2021-06-01,Clothing and Accessories Stores,Retail Trade
74827,722,False,SM,2021-06-01,Food Services and Drinking Places,Food Services
74153,445,False,SM,2021-06-01,Food and Beverage Stores,Retail Trade
7897,443,False,SM,2021-06-01,Electronics and Appliance Stores,Retail Trade
632509,44X72,False,SM,2021-06-01,Retail Trade and Food Services,Retail and Food Services
10858,4521E,False,SM,2021-06-01,Department Stores,Retail Trade
65126,452,False,SM,2021-06-01,General Merchandise Stores,Retail Trade
13982,453,False,SM,2021-06-01,Miscellaneous Store Retailers,Retail Trade
91211,454,False,SM,2021-06-01,Nonstore Retailers,Nonstore Trade
582262,44Z72,False,SM,2021-06-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
132167,441,False,SM,2021-06-01,Motor Vehicle and Parts Dealers,Retail Trade
630840,44X72,False,SM,2021-07-01,Retail Trade and Food Services,Retail and Food Services
119039,441X,False,SM,2021-07-01,Auto and Other Motor Vehicles,Retail Trade
8426,451,False,SM,2021-07-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
13992,453,False,SM,2021-07-01,Miscellaneous Store Retailers,Retail Trade
552194,44000,False,SM,2021-07-01,Retail Trade,Retail Trade
11044,4521E,False,SM,2021-07-01,Department Stores,Retail Trade
449704,44W72,False,SM,2021-07-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
76625,445,False,SM,2021-07-01,Food and Beverage Stores,Retail Trade
7931,443,False,SM,2021-07-01,Electronics and Appliance Stores,Retail Trade
25119,448,False,SM,2021-07-01,Clothing and Accessories Stores,Retail Trade
78646,722,False,SM,2021-07-01,Food Services and Drinking Places,Food Services
86696,454,False,SM,2021-07-01,Nonstore Retailers,Nonstore Trade
128836,441,False,SM,2021-07-01,Motor Vehicle and Parts Dealers,Retail Trade
502004,44Y72,False,SM,2021-07-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
68155,4451,False,SM,2021-07-01,Grocery Stores,Retail Trade
11916,442,False,SM,2021-07-01,Furniture and Home Furnishings Stores,Retail Trade
41476,444,False,SM,2021-07-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
578540,44Z72,False,SM,2021-07-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
66820,452,False,SM,2021-07-01,General Merchandise Stores,Retail Trade
32057,446,False,SM,2021-07-01,Health and Personal Care Stores,Retail Trade
52300,447,False,SM,2021-07-01,Gasoline Stations,Retail Trade
76322,722,False,SM,2021-08-01,Food Services and Drinking Places,Food Services
7866,443,False,SM,2021-08-01,Electronics and Appliance Stores,Retail Trade
11985,442,False,SM,2021-08-01,Furniture and Home Furnishings Stores,Retail Trade
13950,453,False,SM,2021-08-01,Miscellaneous Store Retailers,Retail Trade
9093,451,False,SM,2021-08-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
67519,452,False,SM,2021-08-01,General Merchandise Stores,Retail Trade
502812,44Y72,False,SM,2021-08-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
549895,44000,False,SM,2021-08-01,Retail Trade,Retail Trade
626217,44X72,False,SM,2021-08-01,Retail Trade and Food Services,Retail and Food Services
67712,4451,False,SM,2021-08-01,Grocery Stores,Retail Trade
51975,447,False,SM,2021-08-01,Gasoline Stations,Retail Trade
574242,44Z72,False,SM,2021-08-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
32651,446,False,SM,2021-08-01,Health and Personal Care Stores,Retail Trade
90959,454,False,SM,2021-08-01,Nonstore Retailers,Nonstore Trade
450837,44W72,False,SM,2021-08-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
123405,441,False,SM,2021-08-01,Motor Vehicle and Parts Dealers,Retail Trade
113494,441X,False,SM,2021-08-01,Auto and Other Motor Vehicles,Retail Trade
24932,448,False,SM,2021-08-01,Clothing and Accessories Stores,Retail Trade
11479,4521E,False,SM,2021-08-01,Department Stores,Retail Trade
39902,444,False,SM,2021-08-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
75658,445,False,SM,2021-08-01,Food and Beverage Stores,Retail Trade
431565,44W72,False,SM,2021-09-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
10265,4521E,False,SM,2021-09-01,Department Stores,Retail Trade
11869,442,False,SM,2021-09-01,Furniture and Home Furnishings Stores,Retail Trade
62503,452,False,SM,2021-09-01,General Merchandise Stores,Retail Trade
601146,44X72,False,SM,2021-09-01,Retail Trade and Food Services,Retail and Food Services
72858,722,False,SM,2021-09-01,Food Services and Drinking Places,Food Services
66212,4451,False,SM,2021-09-01,Grocery Stores,Retail Trade
73956,445,False,SM,2021-09-01,Food and Beverage Stores,Retail Trade
51054,447,False,SM,2021-09-01,Gasoline Stations,Retail Trade
482619,44Y72,False,SM,2021-09-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
550092,44Z72,False,SM,2021-09-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
39189,444,False,SM,2021-09-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
109001,441X,False,SM,2021-09-01,Auto and Other Motor Vehicles,Retail Trade
13760,453,False,SM,2021-09-01,Miscellaneous Store Retailers,Retail Trade
118527,441,False,SM,2021-09-01,Motor Vehicle and Parts Dealers,Retail Trade
87187,454,False,SM,2021-09-01,Nonstore Retailers,Nonstore Trade
528288,44000,False,SM,2021-09-01,Retail Trade,Retail Trade
32219,446,False,SM,2021-09-01,Health and Personal Care Stores,Retail Trade
8011,451,False,SM,2021-09-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
7563,443,False,SM,2021-09-01,Electronics and Appliance Stores,Retail Trade
22450,448,False,SM,2021-09-01,Clothing and Accessories Stores,Retail Trade
455500,44W72,False,SM,2021-10-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
14570,453,False,SM,2021-10-01,Miscellaneous Store Retailers,Retail Trade
53647,447,False,SM,2021-10-01,Gasoline Stations,Retail Trade
11142,4521E,False,SM,2021-10-01,Department Stores,Retail Trade
575478,44Z72,False,SM,2021-10-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
68895,452,False,SM,2021-10-01,General Merchandise Stores,Retail Trade
68755,4451,False,SM,2021-10-01,Grocery Stores,Retail Trade
629125,44X72,False,SM,2021-10-01,Retail Trade and Food Services,Retail and Food Services
76396,722,False,SM,2021-10-01,Food Services and Drinking Places,Food Services
509147,44Y72,False,SM,2021-10-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
39777,444,False,SM,2021-10-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
32701,446,False,SM,2021-10-01,Health and Personal Care Stores,Retail Trade
552729,44000,False,SM,2021-10-01,Retail Trade,Retail Trade
76762,445,False,SM,2021-10-01,Food and Beverage Stores,Retail Trade
94412,454,False,SM,2021-10-01,Nonstore Retailers,Nonstore Trade
7890,443,False,SM,2021-10-01,Electronics and Appliance Stores,Retail Trade
110050,441X,False,SM,2021-10-01,Auto and Other Motor Vehicles,Retail Trade
24144,448,False,SM,2021-10-01,Clothing and Accessories Stores,Retail Trade
11960,442,False,SM,2021-10-01,Furniture and Home Furnishings Stores,Retail Trade
119978,441,False,SM,2021-10-01,Motor Vehicle and Parts Dealers,Retail Trade
7993,451,False,SM,2021-10-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
12719,442,False,SM,2021-11-01,Furniture and Home Furnishings Stores,Retail Trade
68082,4451,False,SM,2021-11-01,Grocery Stores,Retail Trade
51134,447,False,SM,2021-11-01,Gasoline Stations,Retail Trade
39834,444,False,SM,2021-11-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
28410,448,False,SM,2021-11-01,Clothing and Accessories Stores,Retail Trade
71140,722,False,SM,2021-11-01,Food Services and Drinking Places,Food Services
32508,446,False,SM,2021-11-01,Health and Personal Care Stores,Retail Trade
9489,451,False,SM,2021-11-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
112557,454,False,SM,2021-11-01,Nonstore Retailers,Nonstore Trade
477987,44W72,False,SM,2021-11-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
14092,453,False,SM,2021-11-01,Miscellaneous Store Retailers,Retail Trade
573608,44000,False,SM,2021-11-01,Retail Trade,Retail Trade
115627,441,False,SM,2021-11-01,Motor Vehicle and Parts Dealers,Retail Trade
593614,44Z72,False,SM,2021-11-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
106125,441X,False,SM,2021-11-01,Auto and Other Motor Vehicles,Retail Trade
13011,4521E,False,SM,2021-11-01,Department Stores,Retail Trade
71738,452,False,SM,2021-11-01,General Merchandise Stores,Retail Trade
8950,443,False,SM,2021-11-01,Electronics and Appliance Stores,Retail Trade
529121,44Y72,False,SM,2021-11-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
644748,44X72,False,SM,2021-11-01,Retail Trade and Food Services,Retail and Food Services
76550,445,False,SM,2021-11-01,Food and Beverage Stores,Retail Trade
119617,454,False,SM,2021-12-01,Nonstore Retailers,Nonstore Trade
578244,44Y72,False,SM,2021-12-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
15155,453,False,SM,2021-12-01,Miscellaneous Store Retailers,Retail Trade
527655,44W72,False,SM,2021-12-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
12088,451,False,SM,2021-12-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
50589,447,False,SM,2021-12-01,Gasoline Stations,Retail Trade
112518,441X,False,SM,2021-12-01,Auto and Other Motor Vehicles,Retail Trade
38697,448,False,SM,2021-12-01,Clothing and Accessories Stores,Retail Trade
649815,44Z72,False,SM,2021-12-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
122160,441,False,SM,2021-12-01,Motor Vehicle and Parts Dealers,Retail Trade
37401,446,False,SM,2021-12-01,Health and Personal Care Stores,Retail Trade
10456,443,False,SM,2021-12-01,Electronics and Appliance Stores,Retail Trade
38576,444,False,SM,2021-12-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
625145,44000,False,SM,2021-12-01,Retail Trade,Retail Trade
84316,452,False,SM,2021-12-01,General Merchandise Stores,Retail Trade
83476,445,False,SM,2021-12-01,Food and Beverage Stores,Retail Trade
12614,442,False,SM,2021-12-01,Furniture and Home Furnishings Stores,Retail Trade
72678,4451,False,SM,2021-12-01,Grocery Stores,Retail Trade
700404,44X72,False,SM,2021-12-01,Retail Trade and Food Services,Retail and Food Services
75259,722,False,SM,2021-12-01,Food Services and Drinking Places,Food Services
17193,4521E,False,SM,2021-12-01,Department Stores,Retail Trade
6852,451,False,SM,2022-01-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
420398,44W72,False,SM,2022-01-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
33929,444,False,SM,2022-01-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
8896,4521E,False,SM,2022-01-01,Department Stores,Retail Trade
11995,453,False,SM,2022-01-01,Miscellaneous Store Retailers,Retail Trade
68937,4451,False,SM,2022-01-01,Grocery Stores,Retail Trade
75835,445,False,SM,2022-01-01,Food and Beverage Stores,Retail Trade
581551,44X72,False,SM,2022-01-01,Retail Trade and Food Services,Retail and Food Services
6940,443,False,SM,2022-01-01,Electronics and Appliance Stores,Retail Trade
95923,454,False,SM,2022-01-01,Nonstore Retailers,Nonstore Trade
104309,441X,False,SM,2022-01-01,Auto and Other Motor Vehicles,Retail Trade
113333,441,False,SM,2022-01-01,Motor Vehicle and Parts Dealers,Retail Trade
66892,722,False,SM,2022-01-01,Food Services and Drinking Places,Food Services
514659,44000,False,SM,2022-01-01,Retail Trade,Retail Trade
32355,446,False,SM,2022-01-01,Health and Personal Care Stores,Retail Trade
533731,44Z72,False,SM,2022-01-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
17704,448,False,SM,2022-01-01,Clothing and Accessories Stores,Retail Trade
468218,44Y72,False,SM,2022-01-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
47820,447,False,SM,2022-01-01,Gasoline Stations,Retail Trade
61641,452,False,SM,2022-01-01,General Merchandise Stores,Retail Trade
10332,442,False,SM,2022-01-01,Furniture and Home Furnishings Stores,Retail Trade
116674,441,False,SM,2022-02-01,Motor Vehicle and Parts Dealers,Retail Trade
505128,44000,False,SM,2022-02-01,Retail Trade,Retail Trade
574664,44X72,False,SM,2022-02-01,Retail Trade and Food Services,Retail and Food Services
6725,451,False,SM,2022-02-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
107855,441X,False,SM,2022-02-01,Auto and Other Motor Vehicles,Retail Trade
6678,443,False,SM,2022-02-01,Electronics and Appliance Stores,Retail Trade
526480,44Z72,False,SM,2022-02-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
63196,4451,False,SM,2022-02-01,Grocery Stores,Retail Trade
10650,442,False,SM,2022-02-01,Furniture and Home Furnishings Stores,Retail Trade
20012,448,False,SM,2022-02-01,Clothing and Accessories Stores,Retail Trade
11944,453,False,SM,2022-02-01,Miscellaneous Store Retailers,Retail Trade
9164,4521E,False,SM,2022-02-01,Department Stores,Retail Trade
48184,447,False,SM,2022-02-01,Gasoline Stations,Retail Trade
59807,452,False,SM,2022-02-01,General Merchandise Stores,Retail Trade
70170,445,False,SM,2022-02-01,Food and Beverage Stores,Retail Trade
409806,44W72,False,SM,2022-02-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
30313,446,False,SM,2022-02-01,Health and Personal Care Stores,Retail Trade
90311,454,False,SM,2022-02-01,Nonstore Retailers,Nonstore Trade
33660,444,False,SM,2022-02-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
457990,44Y72,False,SM,2022-02-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
69536,722,False,SM,2022-02-01,Food Services and Drinking Places,Food Services
66929,452,False,SM,2022-03-01,General Merchandise Stores,Retail Trade
62551,447,False,SM,2022-03-01,Gasoline Stations,Retail Trade
536435,44Y72,False,SM,2022-03-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
81072,722,False,SM,2022-03-01,Food Services and Drinking Places,Food Services
8267,451,False,SM,2022-03-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
595064,44000,False,SM,2022-03-01,Retail Trade,Retail Trade
44603,444,False,SM,2022-03-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
10604,4521E,False,SM,2022-03-01,Department Stores,Retail Trade
128854,441X,False,SM,2022-03-01,Auto and Other Motor Vehicles,Retail Trade
613585,44Z72,False,SM,2022-03-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
25095,448,False,SM,2022-03-01,Clothing and Accessories Stores,Retail Trade
14115,453,False,SM,2022-03-01,Miscellaneous Store Retailers,Retail Trade
33869,446,False,SM,2022-03-01,Health and Personal Care Stores,Retail Trade
676136,44X72,False,SM,2022-03-01,Retail Trade and Food Services,Retail and Food Services
473884,44W72,False,SM,2022-03-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
139701,441,False,SM,2022-03-01,Motor Vehicle and Parts Dealers,Retail Trade
69522,4451,False,SM,2022-03-01,Grocery Stores,Retail Trade
77254,445,False,SM,2022-03-01,Food and Beverage Stores,Retail Trade
102117,454,False,SM,2022-03-01,Nonstore Retailers,Nonstore Trade
7928,443,False,SM,2022-03-01,Electronics and Appliance Stores,Retail Trade
12635,442,False,SM,2022-03-01,Furniture and Home Furnishings Stores,Retail Trade
32682,446,False,SM,2022-04-01,Health and Personal Care Stores,Retail Trade
7495,443,False,SM,2022-04-01,Electronics and Appliance Stores,Retail Trade
475896,44W72,False,SM,2022-04-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
63119,447,False,SM,2022-04-01,Gasoline Stations,Retail Trade
136612,441,False,SM,2022-04-01,Motor Vehicle and Parts Dealers,Retail Trade
8114,451,False,SM,2022-04-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
539015,44Y72,False,SM,2022-04-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
46289,444,False,SM,2022-04-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
77575,445,False,SM,2022-04-01,Food and Beverage Stores,Retail Trade
12234,442,False,SM,2022-04-01,Furniture and Home Furnishings Stores,Retail Trade
14392,453,False,SM,2022-04-01,Miscellaneous Store Retailers,Retail Trade
675627,44X72,False,SM,2022-04-01,Retail Trade and Food Services,Retail and Food Services
69606,4451,False,SM,2022-04-01,Grocery Stores,Retail Trade
592577,44000,False,SM,2022-04-01,Retail Trade,Retail Trade
83050,722,False,SM,2022-04-01,Food Services and Drinking Places,Food Services
126272,441X,False,SM,2022-04-01,Auto and Other Motor Vehicles,Retail Trade
98488,454,False,SM,2022-04-01,Nonstore Retailers,Nonstore Trade
612508,44Z72,False,SM,2022-04-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
10902,4521E,False,SM,2022-04-01,Department Stores,Retail Trade
70353,452,False,SM,2022-04-01,General Merchandise Stores,Retail Trade
25224,448,False,SM,2022-04-01,Clothing and Accessories Stores,Retail Trade
15558,453,False,SM,2022-05-01,Miscellaneous Store Retailers,Retail Trade
7508,443,False,SM,2022-05-01,Electronics and Appliance Stores,Retail Trade
496334,44W72,False,SM,2022-05-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
612080,44000,False,SM,2022-05-01,Retail Trade,Retail Trade
131300,441,False,SM,2022-05-01,Motor Vehicle and Parts Dealers,Retail Trade
12243,442,False,SM,2022-05-01,Furniture and Home Furnishings Stores,Retail Trade
627634,44Z72,False,SM,2022-05-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
50296,444,False,SM,2022-05-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
86500,722,False,SM,2022-05-01,Food Services and Drinking Places,Food Services
11272,4521E,False,SM,2022-05-01,Department Stores,Retail Trade
72748,4451,False,SM,2022-05-01,Grocery Stores,Retail Trade
73854,452,False,SM,2022-05-01,General Merchandise Stores,Retail Trade
80922,445,False,SM,2022-05-01,Food and Beverage Stores,Retail Trade
70946,447,False,SM,2022-05-01,Gasoline Stations,Retail Trade
8148,451,False,SM,2022-05-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
33166,446,False,SM,2022-05-01,Health and Personal Care Stores,Retail Trade
567280,44Y72,False,SM,2022-05-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
120694,441X,False,SM,2022-05-01,Auto and Other Motor Vehicles,Retail Trade
26156,448,False,SM,2022-05-01,Clothing and Accessories Stores,Retail Trade
101983,454,False,SM,2022-05-01,Nonstore Retailers,Nonstore Trade
698580,44X72,False,SM,2022-05-01,Retail Trade and Food Services,Retail and Food Services
8568,451,False,SM,2022-06-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
484313,44W72,False,SM,2022-06-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
120962,441X,False,SM,2022-06-01,Auto and Other Motor Vehicles,Retail Trade
33669,446,False,SM,2022-06-01,Health and Personal Care Stores,Retail Trade
11917,442,False,SM,2022-06-01,Furniture and Home Furnishings Stores,Retail Trade
689228,44X72,False,SM,2022-06-01,Retail Trade and Food Services,Retail and Food Services
80350,445,False,SM,2022-06-01,Food and Beverage Stores,Retail Trade
7408,443,False,SM,2022-06-01,Electronics and Appliance Stores,Retail Trade
131679,441,False,SM,2022-06-01,Motor Vehicle and Parts Dealers,Retail Trade
605074,44000,False,SM,2022-06-01,Retail Trade,Retail Trade
97985,454,False,SM,2022-06-01,Nonstore Retailers,Nonstore Trade
84154,722,False,SM,2022-06-01,Food Services and Drinking Places,Food Services
72084,4451,False,SM,2022-06-01,Grocery Stores,Retail Trade
48326,444,False,SM,2022-06-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
615992,44Z72,False,SM,2022-06-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
24338,448,False,SM,2022-06-01,Clothing and Accessories Stores,Retail Trade
73236,447,False,SM,2022-06-01,Gasoline Stations,Retail Trade
557549,44Y72,False,SM,2022-06-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
72193,452,False,SM,2022-06-01,General Merchandise Stores,Retail Trade
10954,4521E,False,SM,2022-06-01,Department Stores,Retail Trade
15405,453,False,SM,2022-06-01,Miscellaneous Store Retailers,Retail Trade
11759,442,False,SM,2022-07-01,Furniture and Home Furnishings Stores,Retail Trade
116373,441X,False,SM,2022-07-01,Auto and Other Motor Vehicles,Retail Trade
24530,448,False,SM,2022-07-01,Clothing and Accessories Stores,Retail Trade
71963,447,False,SM,2022-07-01,Gasoline Stations,Retail Trade
14637,453,False,SM,2022-07-01,Miscellaneous Store Retailers,Retail Trade
43612,444,False,SM,2022-07-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
609137,44Z72,False,SM,2022-07-01,"Retail Trade and Food Services, ex Gas",Retail and Food Services
72568,452,False,SM,2022-07-01,General Merchandise Stores,Retail Trade
554419,44Y72,False,SM,2022-07-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
73784,4451,False,SM,2022-07-01,Grocery Stores,Retail Trade
10959,4521E,False,SM,2022-07-01,Department Stores,Retail Trade
85965,722,False,SM,2022-07-01,Food Services and Drinking Places,Food Services
482456,44W72,False,SM,2022-07-01,"Retail Trade and Food Services, ex Auto and Gas",Retail and Food Services
595135,44000,False,SM,2022-07-01,Retail Trade,Retail Trade
32648,446,False,SM,2022-07-01,Health and Personal Care Stores,Retail Trade
82264,445,False,SM,2022-07-01,Food and Beverage Stores,Retail Trade
8466,451,False,SM,2022-07-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
98454,454,False,SM,2022-07-01,Nonstore Retailers,Nonstore Trade
126681,441,False,SM,2022-07-01,Motor Vehicle and Parts Dealers,Retail Trade
681100,44X72,False,SM,2022-07-01,Retail Trade and Food Services,Retail and Food Services
7553,443,False,SM,2022-07-01,Electronics and Appliance Stores,Retail Trade
135145,441,False,SM,2022-08-01,Motor Vehicle and Parts Dealers,Retail Trade
608423,44000,False,SM,2022-08-01,Retail Trade,Retail Trade
73356,452,False,SM,2022-08-01,General Merchandise Stores,Retail Trade
85802,722,False,SM,2022-08-01,Food Services and Drinking Places,Food Services
11730,4521E,False,SM,2022-08-01,Department Stores,Retail Trade
7871,443,False,SM,2022-08-01,Electronics and Appliance Stores,Retail Trade
80787,445,False,SM,2022-08-01,Food and Beverage Stores,Retail Trade
102885,454,False,SM,2022-08-01,Nonstore Retailers,Nonstore Trade
15246,453,False,SM,2022-08-01,Miscellaneous Store Retailers,Retail Trade
559080,44Y72,False,SM,2022-08-01,"Retail Trade and Food Services, ex Auto",Retail and Food Services
45326,444,False,SM,2022-08-01,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
