cell_value,time_slot_id,data_type_code,category_code,error_data,seasonally_adj,data_type_code,time,us
64678,0,SM,452,no,no,SM,2020-11,1
75432,0,SM,452,no,no,SM,2020-12,1
63886,0,SM,722,no,no,SM,2020-01,1
65875,0,SM,722,no,no,SM,2020-02,1
50225,0,SM,722,no,no,SM,2020-03,1
31551,0,SM,722,no,no,SM,2020-04,1
44387,0,SM,722,no,no,SM,2020-05,1
54222,0,SM,722,no,no,SM,2020-06,1
57527,0,SM,722,no,no,SM,2020-07,1
59693,0,SM,722,no,no,SM,2020-08,1
58132,0,SM,722,no,no,SM,2020-09,1
60817,0,SM,722,no,no,SM,2020-10,1
53763,0,SM,722,no,no,SM,2020-11,1
53928,0,SM,722,no,no,SM,2020-12,1
77018,0,SM,44111,no,no,SM,2021-01,1
74494,0,SM,44111,no,no,SM,2021-02,1
103962,0,SM,44111,no,no,SM,2021-03,1
101947,0,SM,44111,no,no,SM,2021-04,1
102412,0,SM,44111,no,no,SM,2021-05,1
96847,0,SM,44111,no,no,SM,2021-06,1
95502,0,SM,44111,no,no,SM,2021-07,1
90208,0,SM,44111,no,no,SM,2021-08,1
86474,0,SM,44111,no,no,SM,2021-09,1
87430,0,SM,44111,no,no,SM,2021-10,1
85609,0,SM,44111,no,no,SM,2021-11,1
92487,0,SM,44111,no,no,SM,2021-12,1
10766,0,SM,44112,no,no,SM,2021-02,1
16904,0,SM,44112,no,no,SM,2021-03,1
16013,0,SM,44112,no,no,SM,2021-04,1
30948,0,SM,444,no,no,SM,2021-01,1
29409,0,SM,444,no,no,SM,2021-02,1
43231,0,SM,444,no,no,SM,2021-03,1
46854,0,SM,444,no,no,SM,2021-04,1
46691,0,SM,444,no,no,SM,2021-05,1
45284,0,SM,444,no,no,SM,2021-06,1
41476,0,SM,444,no,no,SM,2021-07,1
39902,0,SM,444,no,no,SM,2021-08,1
39189,0,SM,444,no,no,SM,2021-09,1
39777,0,SM,444,no,no,SM,2021-10,1
39834,0,SM,444,no,no,SM,2021-11,1
38576,0,SM,444,no,no,SM,2021-12,1
70757,0,SM,44111,no,no,SM,2020-01,1
72818,0,SM,44111,no,no,SM,2020-02,1
58026,0,SM,44111,no,no,SM,2020-03,1
48744,0,SM,44111,no,no,SM,2020-04,1
75504,0,SM,44111,no,no,SM,2020-05,1
79123,0,SM,44111,no,no,SM,2020-06,1
82056,0,SM,44111,no,no,SM,2020-07,1
83223,0,SM,44111,no,no,SM,2020-08,1
83018,0,SM,44111,no,no,SM,2020-09,1
84640,0,SM,44111,no,no,SM,2020-10,1
76445,0,SM,44111,no,no,SM,2020-11,1
88980,0,SM,44111,no,no,SM,2020-12,1
35563,0,SM,4441,no,no,SM,2020-05,1
35975,0,SM,4441,no,no,SM,2020-06,1
34438,0,SM,4441,no,no,SM,2020-07,1
32256,0,SM,4441,no,no,SM,2020-08,1
32313,0,SM,4441,no,no,SM,2020-09,1
32693,0,SM,4441,no,no,SM,2020-10,1
30367,0,SM,4441,no,no,SM,2020-11,1
29872,0,SM,4441,no,no,SM,2020-12,1
952,0,SM,44412,no,no,SM,2020-01,1
949,0,SM,44412,no,no,SM,2020-02,1
1124,0,SM,44412,no,no,SM,2020-03,1
988,0,SM,44412,no,no,SM,2020-04,1
1143,0,SM,44412,no,no,SM,2020-05,1
1302,0,SM,44412,no,no,SM,2020-06,1
1339,0,SM,44412,no,no,SM,2020-07,1
1297,0,SM,44412,no,no,SM,2020-09,1
1281,0,SM,44412,no,no,SM,2020-10,1
1074,0,SM,44412,no,no,SM,2020-11,1
1004,0,SM,44412,no,no,SM,2020-12,1
6800,0,SM,44814,no,no,SM,2020-01,1
7417,0,SM,44814,no,no,SM,2020-02,1
4182,0,SM,44814,no,no,SM,2020-03,1
650,0,SM,44814,no,no,SM,2020-04,1
2973,0,SM,44814,no,no,SM,2020-05,1
6709,0,SM,44814,no,no,SM,2020-06,1
6835,0,SM,44814,no,no,SM,2020-07,1
7506,0,SM,44814,no,no,SM,2020-08,1
7313,0,SM,44814,no,no,SM,2020-09,1
8233,0,SM,44814,no,no,SM,2020-10,1
8698,0,SM,44814,no,no,SM,2020-11,1
11780,0,SM,44814,no,no,SM,2020-12,1
2135,0,SM,452111E,no,no,SM,2020-01,1
2445,0,SM,452111E,no,no,SM,2020-02,1
1288,0,SM,452111E,no,no,SM,2020-03,1
12,0,SM,452111E,no,no,SM,2020-04,1
992,0,SM,452111E,no,no,SM,2020-05,1
1468,0,SM,452111E,no,no,SM,2020-06,1
1531,0,SM,452111E,no,no,SM,2020-07,1
1716,0,SM,452111E,no,no,SM,2020-08,1
1762,0,SM,452111E,no,no,SM,2020-09,1
1884,0,SM,452111E,no,no,SM,2020-10,1
2440,0,SM,452111E,no,no,SM,2020-11,1
3621,0,SM,452111E,no,no,SM,2020-12,1
(S),0,SM,7224,no,no,SM,2020-01,1
(S),0,SM,7224,no,no,SM,2020-02,1
(S),0,SM,7224,no,no,SM,2020-03,1
(S),0,SM,7224,no,no,SM,2020-04,1
(S),0,SM,7224,no,no,SM,2020-05,1
(S),0,SM,7224,no,no,SM,2020-06,1
(S),0,SM,7224,no,no,SM,2020-07,1
(S),0,SM,7224,no,no,SM,2020-08,1
(S),0,SM,7224,no,no,SM,2020-09,1
(S),0,SM,7224,no,no,SM,2020-10,1
(S),0,SM,7224,no,no,SM,2020-11,1
(S),0,SM,7224,no,no,SM,2020-12,1
55069,0,SM,7225,no,no,SM,2020-01,1
56078,0,SM,7225,no,no,SM,2020-02,1
43236,0,SM,7225,no,no,SM,2020-03,1
28333,0,SM,7225,no,no,SM,2020-04,1
40950,0,SM,7225,no,no,SM,2020-05,1
50011,0,SM,7225,no,no,SM,2020-06,1
52982,0,SM,7225,no,no,SM,2020-07,1
54384,0,SM,7225,no,no,SM,2020-08,1
52242,0,SM,7225,no,no,SM,2020-09,1
54660,0,SM,7225,no,no,SM,2020-10,1
48585,0,SM,7225,no,no,SM,2020-11,1
49382,0,SM,7225,no,no,SM,2020-12,1
14800,0,SM,44112,no,no,SM,2021-05,1
14769,0,SM,44112,no,no,SM,2021-06,1
13935,0,SM,44112,no,no,SM,2021-07,1
14465,0,SM,44112,no,no,SM,2021-08,1
14450,0,SM,44112,no,no,SM,2021-09,1
14669,0,SM,44112,no,no,SM,2021-10,1
13427,0,SM,44112,no,no,SM,2021-11,1
13055,0,SM,44112,no,no,SM,2021-12,1
7769,0,SM,4413,no,no,SM,2021-01,1
7485,0,SM,4413,no,no,SM,2021-02,1
10402,0,SM,4413,no,no,SM,2021-03,1
9984,0,SM,4413,no,no,SM,2021-04,1
9457,0,SM,4413,no,no,SM,2021-05,1
9774,0,SM,4413,no,no,SM,2021-06,1
9797,0,SM,4413,no,no,SM,2021-07,1
9911,0,SM,4413,no,no,SM,2021-08,1
9526,0,SM,4413,no,no,SM,2021-09,1
9928,0,SM,4413,no,no,SM,2021-10,1
9502,0,SM,4413,no,no,SM,2021-11,1
26868,0,SM,4441,no,no,SM,2021-01,1
25415,0,SM,4441,no,no,SM,2021-02,1
37016,0,SM,4441,no,no,SM,2021-03,1
39593,0,SM,4441,no,no,SM,2021-04,1
39755,0,SM,4441,no,no,SM,2021-05,1
39251,0,SM,4441,no,no,SM,2021-06,1
36509,0,SM,4441,no,no,SM,2021-07,1
35166,0,SM,4441,no,no,SM,2021-08,1
34485,0,SM,4441,no,no,SM,2021-09,1
34774,0,SM,4441,no,no,SM,2021-10,1
35112,0,SM,4441,no,no,SM,2021-11,1
33464,0,SM,4441,no,no,SM,2021-12,1
8901,0,SM,44112,no,no,SM,2020-01,1
10458,0,SM,44112,no,no,SM,2020-02,1
9115,0,SM,44112,no,no,SM,2020-03,1
6231,0,SM,44112,no,no,SM,2020-04,1
10217,0,SM,44112,no,no,SM,2020-05,1
11386,0,SM,44112,no,no,SM,2020-06,1
11784,0,SM,44112,no,no,SM,2020-07,1
11566,0,SM,44112,no,no,SM,2020-08,1
10494,0,SM,44112,no,no,SM,2020-09,1
10371,0,SM,44112,no,no,SM,2020-10,1
9410,0,SM,44112,no,no,SM,2020-11,1
9034,0,SM,44112,no,no,SM,2020-12,1
2102,0,SM,44413,no,no,SM,2020-01,1
2007,0,SM,44413,no,no,SM,2020-02,1
2446,0,SM,44413,no,no,SM,2020-03,1
2935,0,SM,44413,no,no,SM,2020-04,1
3622,0,SM,44413,no,no,SM,2020-05,1
3479,0,SM,44413,no,no,SM,2020-06,1
3147,0,SM,44413,no,no,SM,2020-07,1
3048,0,SM,44413,no,no,SM,2020-08,1
2946,0,SM,44413,no,no,SM,2020-09,1
2989,0,SM,44413,no,no,SM,2020-10,1
2750,0,SM,44413,no,no,SM,2020-11,1
2997,0,SM,44413,no,no,SM,2020-12,1
1243,0,SM,44819,no,no,SM,2020-01,1
1364,0,SM,44819,no,no,SM,2020-02,1
801,0,SM,44819,no,no,SM,2020-03,1
255,0,SM,44819,no,no,SM,2020-04,1
588,0,SM,44819,no,no,SM,2020-05,1
967,0,SM,44819,no,no,SM,2020-06,1
1190,0,SM,44819,no,no,SM,2020-07,1
1181,0,SM,44819,no,no,SM,2020-08,1
1151,0,SM,44819,no,no,SM,2020-09,1
1128,0,SM,44819,no,no,SM,2020-10,1
1332,0,SM,44819,no,no,SM,2020-11,1
1684,0,SM,44819,no,no,SM,2020-12,1
6294,0,SM,452112E,no,no,SM,2020-01,1
6546,0,SM,452112E,no,no,SM,2020-02,1
6783,0,SM,452112E,no,no,SM,2020-03,1
5834,0,SM,452112E,no,no,SM,2020-04,1
7614,0,SM,452112E,no,no,SM,2020-05,1
7430,0,SM,452112E,no,no,SM,2020-06,1
7720,0,SM,452112E,no,no,SM,2020-07,1
8047,0,SM,452112E,no,no,SM,2020-08,1
7311,0,SM,452112E,no,no,SM,2020-09,1
7724,0,SM,452112E,no,no,SM,2020-10,1
8720,0,SM,452112E,no,no,SM,2020-11,1
11018,0,SM,452112E,no,no,SM,2020-12,1
9642,0,SM,4413,no,no,SM,2021-12,1
92691,0,SM,441X,no,no,SM,2021-01,1
91606,0,SM,441X,no,no,SM,2021-02,1
131380,0,SM,441X,no,no,SM,2021-03,1
128976,0,SM,441X,no,no,SM,2021-04,1
127904,0,SM,441X,no,no,SM,2021-05,1
980,0,SM,44412,no,no,SM,2021-01,1
950,0,SM,44412,no,no,SM,2021-02,1
1354,0,SM,44412,no,no,SM,2021-03,1
1352,0,SM,44412,no,no,SM,2021-04,1
1345,0,SM,44412,no,no,SM,2021-05,1
1415,0,SM,44412,no,no,SM,2021-06,1
1313,0,SM,44412,no,no,SM,2021-07,1
1353,0,SM,44412,no,no,SM,2021-08,1
1321,0,SM,44412,no,no,SM,2021-09,1
1291,0,SM,44412,no,no,SM,2021-10,1
1169,0,SM,44412,no,no,SM,2021-11,1
1068,0,SM,44412,no,no,SM,2021-12,1
2487,0,SM,44413,no,no,SM,2021-01,1
2320,0,SM,44413,no,no,SM,2021-02,1
3055,0,SM,44413,no,no,SM,2021-03,1
3292,0,SM,44413,no,no,SM,2021-04,1
3411,0,SM,44413,no,no,SM,2021-05,1
3370,0,SM,44413,no,no,SM,2021-06,1
3084,0,SM,44413,no,no,SM,2021-07,1
2973,0,SM,44413,no,no,SM,2021-08,1
2907,0,SM,44413,no,no,SM,2021-09,1
2949,0,SM,44413,no,no,SM,2021-10,1
2977,0,SM,44413,no,no,SM,2021-11,1
7519,0,SM,4413,no,no,SM,2020-01,1
7220,0,SM,4413,no,no,SM,2020-02,1
7415,0,SM,4413,no,no,SM,2020-03,1
6935,0,SM,4413,no,no,SM,2020-04,1
8464,0,SM,4413,no,no,SM,2020-05,1
9261,0,SM,4413,no,no,SM,2020-06,1
9149,0,SM,4413,no,no,SM,2020-07,1
8928,0,SM,4413,no,no,SM,2020-08,1
8603,0,SM,4413,no,no,SM,2020-09,1
8707,0,SM,4413,no,no,SM,2020-10,1
7869,0,SM,4413,no,no,SM,2020-11,1
7900,0,SM,4413,no,no,SM,2020-12,1
2174,0,SM,4482,no,no,SM,2020-01,1
2781,0,SM,4482,no,no,SM,2020-02,1
1737,0,SM,4482,no,no,SM,2020-03,1
477,0,SM,4482,no,no,SM,2020-04,1
1675,0,SM,4482,no,no,SM,2020-05,1
2772,0,SM,4482,no,no,SM,2020-06,1
2802,0,SM,4482,no,no,SM,2020-07,1
2906,0,SM,4482,no,no,SM,2020-08,1
2685,0,SM,4482,no,no,SM,2020-09,1
2742,0,SM,4482,no,no,SM,2020-10,1
2683,0,SM,4482,no,no,SM,2020-11,1
3953,0,SM,4482,no,no,SM,2020-12,1
122393,0,SM,441X,no,no,SM,2021-06,1
119039,0,SM,441X,no,no,SM,2021-07,1
113494,0,SM,441X,no,no,SM,2021-08,1
109001,0,SM,441X,no,no,SM,2021-09,1
110050,0,SM,441X,no,no,SM,2021-10,1
106125,0,SM,441X,no,no,SM,2021-11,1
112518,0,SM,441X,no,no,SM,2021-12,1
84140,0,SM,441X,no,no,SM,2020-01,1
88584,0,SM,441X,no,no,SM,2020-02,1
72937,0,SM,441X,no,no,SM,2020-03,1
60675,0,SM,441X,no,no,SM,2020-04,1
95755,0,SM,441X,no,no,SM,2020-05,1
101537,0,SM,441X,no,no,SM,2020-06,1
103469,0,SM,441X,no,no,SM,2020-07,1
103147,0,SM,441X,no,no,SM,2020-08,1
100581,0,SM,441X,no,no,SM,2020-09,1
102032,0,SM,441X,no,no,SM,2020-10,1
91569,0,SM,441X,no,no,SM,2020-11,1
104192,0,SM,441X,no,no,SM,2020-12,1
2081,0,SM,44831,no,no,SM,2020-01,1
2653,0,SM,44831,no,no,SM,2020-02,1
1435,0,SM,44831,no,no,SM,2020-03,1
487,0,SM,44831,no,no,SM,2020-04,1
1475,0,SM,44831,no,no,SM,2020-05,1
2288,0,SM,44831,no,no,SM,2020-06,1
2483,0,SM,44831,no,no,SM,2020-07,1
2645,0,SM,44831,no,no,SM,2020-08,1
2635,0,SM,44831,no,no,SM,2020-09,1
2616,0,SM,44831,no,no,SM,2020-10,1
2993,0,SM,44831,no,no,SM,2020-11,1
7184,0,SM,44831,no,no,SM,2020-12,1
8991,0,SM,4521E,no,no,SM,2020-02,1
8071,0,SM,4521E,no,no,SM,2020-03,1
5846,0,SM,4521E,no,no,SM,2020-04,1
8606,0,SM,4521E,no,no,SM,2020-05,1
8898,0,SM,4521E,no,no,SM,2020-06,1
9763,0,SM,4521E,no,no,SM,2020-08,1
9073,0,SM,4521E,no,no,SM,2020-09,1
27830,0,SM,722511,no,no,SM,2020-01,1
(S),0,SM,722511,no,no,SM,2020-02,1
(S),0,SM,722511,no,no,SM,2020-03,1
(S),0,SM,722511,no,no,SM,2020-04,1
(S),0,SM,722511,no,no,SM,2020-05,1
(S),0,SM,722511,no,no,SM,2020-06,1
(S),0,SM,722511,no,no,SM,2020-07,1
(S),0,SM,722511,no,no,SM,2020-08,1
(S),0,SM,722511,no,no,SM,2020-09,1
(S),0,SM,722511,no,no,SM,2020-10,1
(S),0,SM,722511,no,no,SM,2020-11,1
(S),0,SM,722511,no,no,SM,2020-12,1
10434,0,SM,442,no,no,SM,2021-01,1
9903,0,SM,442,no,no,SM,2021-02,1
12403,0,SM,442,no,no,SM,2021-03,1
11849,0,SM,442,no,no,SM,2021-04,1
11834,0,SM,442,no,no,SM,2021-05,1
11601,0,SM,442,no,no,SM,2021-06,1
11916,0,SM,442,no,no,SM,2021-07,1
11985,0,SM,442,no,no,SM,2021-08,1
11869,0,SM,442,no,no,SM,2021-09,1
11960,0,SM,442,no,no,SM,2021-10,1
12719,0,SM,442,no,no,SM,2021-11,1
12614,0,SM,442,no,no,SM,2021-12,1
6108,0,SM,4421,no,no,SM,2021-01,1
5762,0,SM,4421,no,no,SM,2021-02,1
7241,0,SM,4421,no,no,SM,2021-03,1
6840,0,SM,4421,no,no,SM,2021-05,1
6482,0,SM,4421,no,no,SM,2021-06,1
6688,0,SM,4421,no,no,SM,2021-07,1
6658,0,SM,4421,no,no,SM,2021-08,1
6711,0,SM,4421,no,no,SM,2021-09,1
9427,0,SM,442,no,no,SM,2020-01,1
9389,0,SM,442,no,no,SM,2020-02,1
8065,0,SM,442,no,no,SM,2020-03,1
3868,0,SM,442,no,no,SM,2020-04,1
7223,0,SM,442,no,no,SM,2020-05,1
9788,0,SM,442,no,no,SM,2020-06,1
10394,0,SM,442,no,no,SM,2020-07,1
10929,0,SM,442,no,no,SM,2020-08,1
10906,0,SM,442,no,no,SM,2020-09,1
10879,0,SM,442,no,no,SM,2020-10,1
10933,0,SM,442,no,no,SM,2020-11,1
11744,0,SM,442,no,no,SM,2020-12,1
63919,0,SM,445,no,no,SM,2020-01,1
61180,0,SM,445,no,no,SM,2020-02,1
79848,0,SM,445,no,no,SM,2020-03,1
69778,0,SM,445,no,no,SM,2020-04,1
75019,0,SM,445,no,no,SM,2020-05,1
70323,0,SM,445,no,no,SM,2020-06,1
73510,0,SM,445,no,no,SM,2020-07,1
70868,0,SM,445,no,no,SM,2020-08,1
68142,0,SM,445,no,no,SM,2020-09,1
70465,0,SM,445,no,no,SM,2020-10,1
70516,0,SM,445,no,no,SM,2020-11,1
76005,0,SM,445,no,no,SM,2020-12,1
349802,0,SM,44W72,no,no,SM,2020-01,1
346968,0,SM,44W72,no,no,SM,2020-02,1
361318,0,SM,44W72,no,no,SM,2020-03,1
313397,0,SM,44W72,no,no,SM,2020-04,1
369202,0,SM,44W72,no,no,SM,2020-05,1
386022,0,SM,44W72,no,no,SM,2020-06,1
398103,0,SM,44W72,no,no,SM,2020-07,1
395656,0,SM,44W72,no,no,SM,2020-08,1
385082,0,SM,44W72,no,no,SM,2020-09,1
405105,0,SM,44W72,no,no,SM,2020-10,1
410593,0,SM,44W72,no,no,SM,2020-11,1
462530,0,SM,44W72,no,no,SM,2020-12,1
9608,0,SM,4521E,no,no,SM,2020-10,1
11160,0,SM,4521E,no,no,SM,2020-11,1
14639,0,SM,4521E,no,no,SM,2020-12,1
45218,0,SM,4529,no,no,SM,2020-01,1
45610,0,SM,4529,no,no,SM,2020-02,1
52097,0,SM,4529,no,no,SM,2020-03,1
48426,0,SM,4529,no,no,SM,2020-04,1
51485,0,SM,4529,no,no,SM,2020-06,1
51857,0,SM,4529,no,no,SM,2020-07,1
51608,0,SM,4529,no,no,SM,2020-08,1
48260,0,SM,4529,no,no,SM,2020-09,1
53518,0,SM,4529,no,no,SM,2020-11,1
27239,0,SM,72251X,no,no,SM,2020-01,1
27210,0,SM,72251X,no,no,SM,2020-02,1
24310,0,SM,72251X,no,no,SM,2020-03,1
20135,0,SM,72251X,no,no,SM,2020-04,1
26722,0,SM,72251X,no,no,SM,2020-05,1
29009,0,SM,72251X,no,no,SM,2020-06,1
30446,0,SM,72251X,no,no,SM,2020-07,1
30255,0,SM,72251X,no,no,SM,2020-08,1
28978,0,SM,72251X,no,no,SM,2020-09,1
30200,0,SM,72251X,no,no,SM,2020-10,1
27463,0,SM,72251X,no,no,SM,2020-11,1
28839,0,SM,72251X,no,no,SM,2020-12,1
70607,0,SM,445,no,no,SM,2021-01,1
64935,0,SM,445,no,no,SM,2021-02,1
71706,0,SM,445,no,no,SM,2021-03,1
70668,0,SM,445,no,no,SM,2021-04,1
75593,0,SM,445,no,no,SM,2021-05,1
74153,0,SM,445,no,no,SM,2021-06,1
76625,0,SM,445,no,no,SM,2021-07,1
75658,0,SM,445,no,no,SM,2021-08,1
73956,0,SM,445,no,no,SM,2021-09,1
76762,0,SM,445,no,no,SM,2021-10,1
76550,0,SM,445,no,no,SM,2021-11,1
83476,0,SM,445,no,no,SM,2021-12,1
5111,0,SM,4421,no,no,SM,2020-01,1
5257,0,SM,4421,no,no,SM,2020-02,1
4458,0,SM,4421,no,no,SM,2020-03,1
1960,0,SM,4421,no,no,SM,2020-04,1
4236,0,SM,4421,no,no,SM,2020-05,1
5646,0,SM,4421,no,no,SM,2020-06,1
5870,0,SM,4421,no,no,SM,2020-07,1
5923,0,SM,4421,no,no,SM,2020-08,1
6134,0,SM,4421,no,no,SM,2020-09,1
6028,0,SM,4421,no,no,SM,2020-10,1
5886,0,SM,4421,no,no,SM,2020-11,1
6106,0,SM,4421,no,no,SM,2020-12,1
4316,0,SM,4422,no,no,SM,2020-01,1
4132,0,SM,4422,no,no,SM,2020-02,1
3607,0,SM,4422,no,no,SM,2020-03,1
1908,0,SM,4422,no,no,SM,2020-04,1
2987,0,SM,4422,no,no,SM,2020-05,1
4142,0,SM,4422,no,no,SM,2020-06,1
4524,0,SM,4422,no,no,SM,2020-07,1
5006,0,SM,4422,no,no,SM,2020-08,1
4772,0,SM,4422,no,no,SM,2020-09,1
(S),0,SM,4422,no,no,SM,2020-10,1
(S),0,SM,4422,no,no,SM,2020-11,1
(S),0,SM,4422,no,no,SM,2020-12,1
58117,0,SM,4451,no,no,SM,2020-01,1
55142,0,SM,4451,no,no,SM,2020-02,1
72833,0,SM,4451,no,no,SM,2020-03,1
63200,0,SM,4451,no,no,SM,2020-04,1
67156,0,SM,4451,no,no,SM,2020-05,1
62635,0,SM,4451,no,no,SM,2020-06,1
65452,0,SM,4451,no,no,SM,2020-07,1
63136,0,SM,4451,no,no,SM,2020-08,1
60621,0,SM,4451,no,no,SM,2020-09,1
62630,0,SM,4451,no,no,SM,2020-10,1
62610,0,SM,4451,no,no,SM,2020-11,1
65824,0,SM,4451,no,no,SM,2020-12,1
481130,0,SM,44X72,no,no,SM,2020-01,1
479732,0,SM,44X72,no,no,SM,2020-02,1
475923,0,SM,44X72,no,no,SM,2020-03,1
407812,0,SM,44X72,no,no,SM,2020-04,1
505509,0,SM,44X72,no,no,SM,2020-05,1
533158,0,SM,44X72,no,no,SM,2020-06,1
549597,0,SM,44X72,no,no,SM,2020-07,1
546420,0,SM,44X72,no,no,SM,2020-08,1
531399,0,SM,44X72,no,no,SM,2020-09,1
553851,0,SM,44X72,no,no,SM,2020-10,1
544214,0,SM,44X72,no,no,SM,2020-11,1
610974,0,SM,44X72,no,no,SM,2020-12,1
60793,0,SM,4529,no,no,SM,2020-12,1
39231,0,SM,45291,no,no,SM,2020-01,1
39456,0,SM,45291,no,no,SM,2020-02,1
44275,0,SM,45291,no,no,SM,2020-03,1
46706,0,SM,45291,no,no,SM,2020-05,1
43619,0,SM,45291,no,no,SM,2020-06,1
44226,0,SM,45291,no,no,SM,2020-07,1
63726,0,SM,4451,no,no,SM,2021-01,1
58205,0,SM,4451,no,no,SM,2021-02,1
63878,0,SM,4451,no,no,SM,2021-03,1
62860,0,SM,4451,no,no,SM,2021-04,1
67281,0,SM,4451,no,no,SM,2021-05,1
65880,0,SM,4451,no,no,SM,2021-06,1
68155,0,SM,4451,no,no,SM,2021-07,1
67712,0,SM,4451,no,no,SM,2021-08,1
66212,0,SM,4451,no,no,SM,2021-09,1
68755,0,SM,4451,no,no,SM,2021-10,1
68082,0,SM,4451,no,no,SM,2021-11,1
72678,0,SM,4451,no,no,SM,2021-12,1
(S),0,SM,44221,no,no,SM,2020-01,1
(S),0,SM,44221,no,no,SM,2020-02,1
(S),0,SM,44221,no,no,SM,2020-03,1
(S),0,SM,44221,no,no,SM,2020-04,1
(S),0,SM,44221,no,no,SM,2020-05,1
(S),0,SM,44221,no,no,SM,2020-06,1
(S),0,SM,44221,no,no,SM,2020-07,1
(S),0,SM,44221,no,no,SM,2020-08,1
(S),0,SM,44221,no,no,SM,2020-09,1
(S),0,SM,44221,no,no,SM,2020-10,1
(S),0,SM,44221,no,no,SM,2020-11,1
(S),0,SM,44221,no,no,SM,2020-12,1
55651,0,SM,44511,no,no,SM,2020-01,1
52691,0,SM,44511,no,no,SM,2020-02,1
70364,0,SM,44511,no,no,SM,2020-03,1
61070,0,SM,44511,no,no,SM,2020-04,1
64601,0,SM,44511,no,no,SM,2020-05,1
60052,0,SM,44511,no,no,SM,2020-06,1
62713,0,SM,44511,no,no,SM,2020-07,1
60368,0,SM,44511,no,no,SM,2020-08,1
58028,0,SM,44511,no,no,SM,2020-09,1
60018,0,SM,44511,no,no,SM,2020-10,1
60142,0,SM,44511,no,no,SM,2020-11,1
63149,0,SM,44511,no,no,SM,2020-12,1
4155,0,SM,4453,no,no,SM,2020-01,1
4274,0,SM,4453,no,no,SM,2020-02,1
5188,0,SM,4453,no,no,SM,2020-03,1
4855,0,SM,4453,no,no,SM,2020-04,1
5853,0,SM,4453,no,no,SM,2020-05,1
5683,0,SM,4453,no,no,SM,2020-06,1
6020,0,SM,4453,no,no,SM,2020-07,1
5742,0,SM,4453,no,no,SM,2020-08,1
5513,0,SM,4453,no,no,SM,2020-09,1
5696,0,SM,4453,no,no,SM,2020-10,1
5738,0,SM,4453,no,no,SM,2020-11,1
7279,0,SM,4453,no,no,SM,2020-12,1
389471,0,SM,44Y72,no,no,SM,2020-01,1
383928,0,SM,44Y72,no,no,SM,2020-02,1
395571,0,SM,44Y72,no,no,SM,2020-03,1
340202,0,SM,44Y72,no,no,SM,2020-04,1
401290,0,SM,44Y72,no,no,SM,2020-05,1
422360,0,SM,44Y72,no,no,SM,2020-06,1
436979,0,SM,44Y72,no,no,SM,2020-07,1
434345,0,SM,44Y72,no,no,SM,2020-08,1
422215,0,SM,44Y72,no,no,SM,2020-09,1
443112,0,SM,44Y72,no,no,SM,2020-10,1
444776,0,SM,44Y72,no,no,SM,2020-11,1
498882,0,SM,44Y72,no,no,SM,2020-12,1
44224,0,SM,45291,no,no,SM,2020-08,1
40957,0,SM,45291,no,no,SM,2020-09,1
44567,0,SM,45291,no,no,SM,2020-10,1
45525,0,SM,45291,no,no,SM,2020-11,1
51491,0,SM,45291,no,no,SM,2020-12,1
5987,0,SM,45299,no,no,SM,2020-01,1
379560,0,SM,44W72,no,no,SM,2021-01,1
355024,0,SM,44W72,no,no,SM,2021-02,1
440732,0,SM,44W72,no,no,SM,2021-03,1
440357,0,SM,44W72,no,no,SM,2021-04,1
454434,0,SM,44W72,no,no,SM,2021-05,1
450095,0,SM,44W72,no,no,SM,2021-06,1
449704,0,SM,44W72,no,no,SM,2021-07,1
450837,0,SM,44W72,no,no,SM,2021-08,1
431565,0,SM,44W72,no,no,SM,2021-09,1
455500,0,SM,44W72,no,no,SM,2021-10,1
477987,0,SM,44W72,no,no,SM,2021-11,1
527655,0,SM,44W72,no,no,SM,2021-12,1
10633,0,SM,4481,no,no,SM,2021-01,1
10669,0,SM,4481,no,no,SM,2021-02,1
16384,0,SM,4481,no,no,SM,2021-03,1
16203,0,SM,4481,no,no,SM,2021-04,1
17724,0,SM,4481,no,no,SM,2021-05,1
17890,0,SM,4481,no,no,SM,2021-07,1
17248,0,SM,4481,no,no,SM,2021-08,1
15771,0,SM,4481,no,no,SM,2021-09,1
17110,0,SM,4481,no,no,SM,2021-10,1
20249,0,SM,4481,no,no,SM,2021-11,1
391,0,SM,44811,no,no,SM,2021-01,1
392,0,SM,44811,no,no,SM,2021-02,1
612,0,SM,44811,no,no,SM,2021-03,1
717,0,SM,44811,no,no,SM,2021-04,1
(S),0,SM,44811,no,no,SM,2021-05,1
(S),0,SM,44811,no,no,SM,2021-06,1
(S),0,SM,44811,no,no,SM,2021-07,1
(S),0,SM,44811,no,no,SM,2021-08,1
(S),0,SM,44811,no,no,SM,2021-09,1
(S),0,SM,44811,no,no,SM,2021-10,1
(S),0,SM,44811,no,no,SM,2021-11,1
(S),0,SM,44811,no,no,SM,2021-12,1
2181,0,SM,44812,no,no,SM,2021-01,1
2176,0,SM,44812,no,no,SM,2021-02,1
3295,0,SM,44812,no,no,SM,2021-03,1
3304,0,SM,44812,no,no,SM,2021-04,1
3563,0,SM,44812,no,no,SM,2021-05,1
3408,0,SM,44812,no,no,SM,2021-06,1
3484,0,SM,44812,no,no,SM,2021-07,1
3256,0,SM,44812,no,no,SM,2021-08,1
