cell_value,time_slot_id,error_data,category_code,seasonally_adj,data_type_code,time,us
2.5,0,yes,442,yes,E_SM,2017-08,1
2.5,0,yes,442,yes,E_SM,2017-09,1
2.4,0,yes,442,yes,E_SM,2017-10,1
2.3,0,yes,442,yes,E_SM,2017-11,1
2.0,0,yes,442,yes,E_SM,2017-12,1
3.0,0,yes,4421,yes,E_SM,2017-01,1
3.3,0,yes,4421,yes,E_SM,2017-02,1
3.0,0,yes,4421,yes,E_SM,2017-03,1
2.2,0,yes,446,yes,E_SM,2017-01,1
2.2,0,yes,446,yes,E_SM,2017-02,1
2.2,0,yes,446,yes,E_SM,2017-03,1
2.2,0,yes,446,yes,E_SM,2017-04,1
2.1,0,yes,446,yes,E_SM,2017-05,1
2.1,0,yes,446,yes,E_SM,2017-06,1
2.1,0,yes,446,yes,E_SM,2017-07,1
2.2,0,yes,446,yes,E_SM,2017-08,1
2.4,0,yes,446,yes,E_SM,2017-09,1
2.2,0,yes,446,yes,E_SM,2017-10,1
2.2,0,yes,446,yes,E_SM,2017-11,1
2.4,0,yes,446,yes,E_SM,2017-12,1
2.3,0,yes,443,yes,E_SM,2017-01,1
2.5,0,yes,443,yes,E_SM,2017-02,1
2.5,0,yes,443,yes,E_SM,2017-03,1
2.9,0,yes,443,yes,E_SM,2017-04,1
2.7,0,yes,443,yes,E_SM,2017-05,1
2.7,0,yes,443,yes,E_SM,2017-06,1
2.6,0,yes,443,yes,E_SM,2017-07,1
2.3,0,yes,443,yes,E_SM,2017-08,1
2.6,0,yes,443,yes,E_SM,2017-09,1
3.0,0,yes,443,yes,E_SM,2017-10,1
2.6,0,yes,443,yes,E_SM,2017-11,1
2.6,0,yes,443,yes,E_SM,2017-12,1
3.4,0,yes,4421,yes,E_SM,2017-05,1
3.5,0,yes,4421,yes,E_SM,2017-06,1
3.4,0,yes,4421,yes,E_SM,2017-07,1
3.2,0,yes,4421,yes,E_SM,2017-08,1
3.2,0,yes,4421,yes,E_SM,2017-09,1
3.4,0,yes,4421,yes,E_SM,2017-10,1
3.3,0,yes,4421,yes,E_SM,2017-11,1
3.4,0,yes,4421,yes,E_SM,2017-12,1
3.2,0,yes,4422,yes,E_SM,2017-01,1
3.5,0,yes,4422,yes,E_SM,2017-02,1
3.4,0,yes,4422,yes,E_SM,2017-03,1
3.0,0,yes,4422,yes,E_SM,2017-04,1
3.3,0,yes,4422,yes,E_SM,2017-05,1
3.4,0,yes,4422,yes,E_SM,2017-06,1
3.0,0,yes,4422,yes,E_SM,2017-07,1
3.4,0,yes,4422,yes,E_SM,2017-08,1
3.1,0,yes,4422,yes,E_SM,2017-09,1
2.9,0,yes,4422,yes,E_SM,2017-10,1
2.5,0,yes,4422,yes,E_SM,2017-11,1
2.4,0,yes,4422,yes,E_SM,2017-12,1
2.0,0,yes,4441,yes,E_SM,2017-01,1
2.2,0,yes,4441,yes,E_SM,2017-02,1
2.0,0,yes,4441,yes,E_SM,2017-03,1
2.0,0,yes,4441,yes,E_SM,2017-04,1
2.0,0,yes,4441,yes,E_SM,2017-05,1
2.1,0,yes,4441,yes,E_SM,2017-06,1
2.1,0,yes,4441,yes,E_SM,2017-07,1
2.2,0,yes,4441,yes,E_SM,2017-08,1
2.2,0,yes,4441,yes,E_SM,2017-09,1
2.3,0,yes,4441,yes,E_SM,2017-10,1
2.0,0,yes,4441,yes,E_SM,2017-11,1
1.9,0,yes,4441,yes,E_SM,2017-12,1
4.3,0,yes,44412,yes,E_SM,2017-01,1
4.5,0,yes,44412,yes,E_SM,2017-02,1
4.6,0,yes,44412,yes,E_SM,2017-03,1
4.9,0,yes,44412,yes,E_SM,2017-04,1
4.9,0,yes,44412,yes,E_SM,2017-05,1
4.8,0,yes,44412,yes,E_SM,2017-06,1
4.8,0,yes,44412,yes,E_SM,2017-07,1
5.0,0,yes,44412,yes,E_SM,2017-08,1
5.0,0,yes,44412,yes,E_SM,2017-09,1
4.7,0,yes,44412,yes,E_SM,2017-10,1
4.6,0,yes,44412,yes,E_SM,2017-11,1
4.8,0,yes,44412,yes,E_SM,2017-12,1
1.5,0,yes,445,yes,E_SM,2017-01,1
1.6,0,yes,4451,yes,E_SM,2017-06,1
1.7,0,yes,4451,yes,E_SM,2017-07,1
1.6,0,yes,4451,yes,E_SM,2017-08,1
1.6,0,yes,4451,yes,E_SM,2017-09,1
1.6,0,yes,4451,yes,E_SM,2017-10,1
1.5,0,yes,4451,yes,E_SM,2017-11,1
1.5,0,yes,4451,yes,E_SM,2017-12,1
1.4,0,yes,44511,yes,E_SM,2017-01,1
1.3,0,yes,44511,yes,E_SM,2017-02,1
1.3,0,yes,44511,yes,E_SM,2017-03,1
1.3,0,yes,44511,yes,E_SM,2017-04,1
1.3,0,yes,44511,yes,E_SM,2017-05,1
1.3,0,yes,44511,yes,E_SM,2017-06,1
1.4,0,yes,44511,yes,E_SM,2017-07,1
1.3,0,yes,44511,yes,E_SM,2017-08,1
1.3,0,yes,44511,yes,E_SM,2017-09,1
1.3,0,yes,44511,yes,E_SM,2017-10,1
1.3,0,yes,44511,yes,E_SM,2017-11,1
1.3,0,yes,44511,yes,E_SM,2017-12,1
3.3,0,yes,4453,yes,E_SM,2017-01,1
3.2,0,yes,4453,yes,E_SM,2017-02,1
3.4,0,yes,4453,yes,E_SM,2017-03,1
3.3,0,yes,4453,yes,E_SM,2017-04,1
3.3,0,yes,4453,yes,E_SM,2017-05,1
3.3,0,yes,4453,yes,E_SM,2017-06,1
3.0,0,yes,4453,yes,E_SM,2017-07,1
3.1,0,yes,4453,yes,E_SM,2017-08,1
3.0,0,yes,4453,yes,E_SM,2017-09,1
3.0,0,yes,4453,yes,E_SM,2017-10,1
2.9,0,yes,4453,yes,E_SM,2017-11,1
2.9,0,yes,4481,yes,E_SM,2017-01,1
3.0,0,yes,4481,yes,E_SM,2017-02,1
2.8,0,yes,4481,yes,E_SM,2017-03,1
2.7,0,yes,4481,yes,E_SM,2017-04,1
2.6,0,yes,4481,yes,E_SM,2017-05,1
2.5,0,yes,4481,yes,E_SM,2017-06,1
3.0,0,yes,4481,yes,E_SM,2017-07,1
3.3,0,yes,4481,yes,E_SM,2017-08,1
2.8,0,yes,4481,yes,E_SM,2017-09,1
2.8,0,yes,4481,yes,E_SM,2017-10,1
3.1,0,yes,4481,yes,E_SM,2017-11,1
2.8,0,yes,4481,yes,E_SM,2017-12,1
5.0,0,yes,44812,yes,E_SM,2017-01,1
4.7,0,yes,44812,yes,E_SM,2017-02,1
4.9,0,yes,44812,yes,E_SM,2017-03,1
4.7,0,yes,44812,yes,E_SM,2017-04,1
4.7,0,yes,44812,yes,E_SM,2017-05,1
4.8,0,yes,44812,yes,E_SM,2017-06,1
5.4,0,yes,44812,yes,E_SM,2017-07,1
5.7,0,yes,44812,yes,E_SM,2017-08,1
4.9,0,yes,44812,yes,E_SM,2017-09,1
4.7,0,yes,44812,yes,E_SM,2017-10,1
4.9,0,yes,44812,yes,E_SM,2017-11,1
5.5,0,yes,44812,yes,E_SM,2017-12,1
4.0,0,yes,44814,yes,E_SM,2017-01,1
3.7,0,yes,44814,yes,E_SM,2017-03,1
3.7,0,yes,44814,yes,E_SM,2017-04,1
3.4,0,yes,44814,yes,E_SM,2017-05,1
3.3,0,yes,44814,yes,E_SM,2017-06,1
3.4,0,yes,44814,yes,E_SM,2017-07,1
3.7,0,yes,44814,yes,E_SM,2017-09,1
3.8,0,yes,44814,yes,E_SM,2017-10,1
4.3,0,yes,44814,yes,E_SM,2017-11,1
3.5,0,yes,44814,yes,E_SM,2017-12,1
10.7,0,yes,44811,yes,E_SM,2017-01,1
16.2,0,yes,44811,yes,E_SM,2017-02,1
14.8,0,yes,44811,yes,E_SM,2017-03,1
12.3,0,yes,44811,yes,E_SM,2017-04,1
11.2,0,yes,44811,yes,E_SM,2017-05,1
11.2,0,yes,44811,yes,E_SM,2017-06,1
12.4,0,yes,44811,yes,E_SM,2017-07,1
13.1,0,yes,44811,yes,E_SM,2017-08,1
10.4,0,yes,44811,yes,E_SM,2017-09,1
11.0,0,yes,44811,yes,E_SM,2017-10,1
11.8,0,yes,44811,yes,E_SM,2017-11,1
12.0,0,yes,44811,yes,E_SM,2017-12,1
2.1,0,yes,44611,yes,E_SM,2017-01,1
2.1,0,yes,44611,yes,E_SM,2017-02,1
