monthly_sales,category_code,time,category_name,high_level_category,is_subset
5852.0,443142,2022-08-01,Electronics Stores,Electronics and Appliance Stores,True
9389.0,451,2022-08-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",False
2418.0,452111E,2022-08-01,Department Stores (Excl. Discount Department Stores),Department Stores,True
135145.0,441,2022-08-01,Motor Vehicle and Parts Dealers,Motor Vehicle and Parts Dealers,False
102885.0,454,2022-08-01,Nonstore Retailers,Nonstore Retailers,False
7871.0,443,2022-08-01,Electronics and Appliance Stores,Electronics and Appliance Stores,False
1631.0,44819,2022-08-01,Other Clothing Stores,Clothing and Clothing Accessories Stores,True
53527.0,45291,2022-08-01,Warehouse Clubs and Superstores,Other General Merchandise Stores,True
1725.0,45112,2022-08-01,"Hobby, Toy, and Game Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
2002.0,45322,2022-08-01,"Gift, Novelty, and Souvenir Stores",Miscellaneous Store Retailers,True
15146.0,44112,2022-08-01,Used Car Dealers,Motor Vehicle and Parts Dealers,True
1571.0,44412,2022-08-01,Paint and Wallpaper Stores,Building Material and Garden Equipment and Supplies Dealers,True
99414.0,44111,2022-08-01,New Car Dealers,Motor Vehicle and Parts Dealers,True
694225.0,44X72,2022-08-01,Retail Trade and Food Services,Retail Trade and Food Services,False
493142.0,44W72,2022-08-01,"Retail Trade and Food Services, ex Auto and Gas",Retail Trade and Food Services,True
39997.0,4441,2022-08-01,Building Material and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,True
25651.0,448,2022-08-01,Clothing and Clothing Accessories Stores,Clothing and Clothing Accessories Stores,False
2082.0,45330,2022-08-01,Used Merchandise Stores,Miscellaneous Store Retailers,True
65938.0,447,2022-08-01,Gasoline Stations,Gasoline Stations,False
76607.0,7225,2022-08-01,Restaurants and Other Eating Places,Food Services and Drinking Places,True
20444.0,4423X,2022-08-01,"Furniture, Home Furnishings, Electronics, and Appliance Stores","Furniture, Home Furnishings, Electronics, and Appliance Stores",False
9312.0,452112E,2022-08-01,Discount Department Stores,Department Stores,True
131921.0,4400C,2022-08-01,GAFO,Retail Trade and Food Services,True
5781.0,45111,2022-08-01,Sporting Goods Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
2019.0,443141,2022-08-01,Household Appliance Stores,Electronics and Appliance Stores,True
68652.0,44511,2022-08-01,Supermarkets and Other Grocery (Except Convenience) Stores,Food and Beverage Stores,True
1079.0,45321,2022-08-01,Office Supplies and Stationery Stores,Miscellaneous Store Retailers,True
473278.0,4400A,2022-08-01,"Retail Trade, ex Auto",Retail Trade and Food Services,True
5867.0,4453,2022-08-01,"Beer, Wine, and Liquor Stores",Food and Beverage Stores,True
85802.0,722,2022-08-01,Food Services and Drinking Places,Food Services and Drinking Places,False
80787.0,445,2022-08-01,Food and Beverage Stores,Food and Beverage Stores,False
34256.0,446,2022-08-01,Health and Personal Care Stores,Health and Personal Care Stores,False
45326.0,444,2022-08-01,Building Material and Garden Equipment and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,False
61626.0,4529,2022-08-01,Other General Merchandise Stores,Other General Merchandise Stores,False
73356.0,452,2022-08-01,General Merchandise Stores,General Merchandise Stores,False
628287.0,44Z72,2022-08-01,"Retail Trade and Food Services, ex Gas",Retail Trade and Food Services,True
17527.0,4481,2022-08-01,Clothing Stores,Clothing and Clothing Accessories Stores,True
8099.0,45299,2022-08-01,All Other General Merchandise Stores,Other General Merchandise Stores,True
58703.0,4529,2022-09-01,Other General Merchandise Stores,Other General Merchandise Stores,False
8193.0,452112E,2022-09-01,Discount Department Stores,Department Stores,True
72982.0,7225,2022-09-01,Restaurants and Other Eating Places,Food Services and Drinking Places,True
59855.0,447,2022-09-01,Gasoline Stations,Gasoline Stations,False
105663.0,4411,2022-09-01,Automobile Dealers,Motor Vehicle and Parts Dealers,True
3051.0,44812,2022-09-01,Women's Clothing Stores,Clothing and Clothing Accessories Stores,True
572457.0,44000,2022-09-01,Retail Trade,Retail Trade and Food Services,True
123260.0,4400C,2022-09-01,GAFO,Retail Trade and Food Services,True
12118.0,442,2022-09-01,Furniture and Home Furnishings Stores,Furniture and Home Furnishings Stores,False
3175.0,4482,2022-09-01,Shoe Stores,Clothing and Clothing Accessories Stores,True
83405.0,722,2022-09-01,Food Services and Drinking Places,Food Services and Drinking Places,False
37201.0,72251X,2022-09-01,Limited Service Eating Places,Food Services and Drinking Places,True
448016.0,4400A,2022-09-01,"Retail Trade, ex Auto",Retail Trade and Food Services,True
471566.0,44W72,2022-09-01,"Retail Trade and Food Services, ex Auto and Gas",Retail Trade and Food Services,True
124441.0,441,2022-09-01,Motor Vehicle and Parts Dealers,Motor Vehicle and Parts Dealers,False
28190.0,44611,2022-09-01,Pharmacies and Drug Stores,Health and Personal Care Stores,True
69259.0,452,2022-09-01,General Merchandise Stores,General Merchandise Stores,False
2363.0,452111E,2022-09-01,Department Stores (Excl. Discount Department Stores),Department Stores,True
9265.0,44814,2022-09-01,Family Clothing Stores,Clothing and Clothing Accessories Stores,True
1457.0,44819,2022-09-01,Other Clothing Stores,Clothing and Clothing Accessories Stores,True
10764.0,4413,2022-09-01,"Automotive Parts, Accessories, and Tire Stores",Motor Vehicle and Parts Dealers,True
NULL,44831,2022-09-01,Jewelry Stores,Clothing and Clothing Accessories Stores,True
50569.0,45291,2022-09-01,Warehouse Clubs and Superstores,Other General Merchandise Stores,True
113677.0,441X,2022-09-01,Auto and Other Motor Vehicles,Motor Vehicle and Parts Dealers,True
6793.0,4421,2022-09-01,Furniture Stores,Furniture and Home Furnishings Stores,True
13689.0,44112,2022-09-01,Used Car Dealers,Motor Vehicle and Parts Dealers,True
91974.0,44111,2022-09-01,New Car Dealers,Motor Vehicle and Parts Dealers,True
67214.0,44511,2022-09-01,Supermarkets and Other Grocery (Except Convenience) Stores,Food and Beverage Stores,True
10556.0,4521E,2022-09-01,Department Stores,Department Stores,False
858.0,45321,2022-09-01,Office Supplies and Stationery Stores,Miscellaneous Store Retailers,True
8134.0,45299,2022-09-01,All Other General Merchandise Stores,Other General Merchandise Stores,True
1924.0,45330,2022-09-01,Used Merchandise Stores,Miscellaneous Store Retailers,True
37596.0,4441,2022-09-01,Building Material and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,True
3226.0,44413,2022-09-01,Hardware Stores,Building Material and Garden Equipment and Supplies Dealers,True
NULL,44811,2022-09-01,Men's Clothing Stores,Clothing and Clothing Accessories Stores,True
88772.0,4541,2022-09-01,Electronic Shopping and Mail-order Houses,Nonstore Retailers,True
70876.0,4451,2022-09-01,Grocery Stores,Food and Beverage Stores,True
1965.0,45322,2022-09-01,"Gift, Novelty, and Souvenir Stores",Miscellaneous Store Retailers,True
2823.0,4532,2022-09-01,"Office Supplies, Stationery, and Gift Stores",Miscellaneous Store Retailers,True
19757.0,4423X,2022-09-01,"Furniture, Home Furnishings, Electronics, and Appliance Stores","Furniture, Home Furnishings, Electronics, and Appliance Stores",False
97768.0,454,2022-09-01,Nonstore Retailers,Nonstore Retailers,False
1554.0,44412,2022-09-01,Paint and Wallpaper Stores,Building Material and Garden Equipment and Supplies Dealers,True
8269.0,451,2022-09-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",False
802.0,451211,2022-09-01,Book Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
NULL,442299,2022-09-01,All Other Home Furnishings Stores,Furniture and Home Furnishings Stores,True
7639.0,443,2022-09-01,Electronics and Appliance Stores,Electronics and Appliance Stores,False
1780.0,45112,2022-09-01,"Hobby, Toy, and Game Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
16256.0,4481,2022-09-01,Clothing Stores,Clothing and Clothing Accessories Stores,True
33794.0,446,2022-09-01,Health and Personal Care Stores,Health and Personal Care Stores,False
23152.0,448,2022-09-01,Clothing and Clothing Accessories Stores,Clothing and Clothing Accessories Stores,False
5730.0,4453,2022-09-01,"Beer, Wine, and Liquor Stores",Food and Beverage Stores,True
2933.0,45431,2022-09-01,Fuel Dealers,Gasoline Stations,True
4867.0,45111,2022-09-01,Sporting Goods Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
5808.0,443142,2022-09-01,Electronics Stores,Electronics and Appliance Stores,True
NULL,4422,2022-09-01,Home Furnishings Stores,Furniture and Home Furnishings Stores,True
78949.0,445,2022-09-01,Food and Beverage Stores,Food and Beverage Stores,False
1831.0,443141,2022-09-01,Household Appliance Stores,Electronics and Appliance Stores,True
42783.0,444,2022-09-01,Building Material and Garden Equipment and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,False
596007.0,44Z72,2022-09-01,"Retail Trade and Food Services, ex Gas",Retail Trade and Food Services,True
14430.0,453,2022-09-01,Miscellaneous Store Retailers,Miscellaneous Store Retailers,False
531421.0,44Y72,2022-09-01,"Retail Trade and Food Services, ex Auto",Retail Trade and Food Services,True
655862.0,44X72,2022-09-01,Retail Trade and Food Services,Retail Trade and Food Services,False
73940.0,452,2022-10-01,General Merchandise Stores,General Merchandise Stores,False
81585.0,445,2022-10-01,Food and Beverage Stores,Food and Beverage Stores,False
1500.0,44412,2022-10-01,Paint and Wallpaper Stores,Building Material and Garden Equipment and Supplies Dealers,True
5855.0,4453,2022-10-01,"Beer, Wine, and Liquor Stores",Food and Beverage Stores,True
125889.0,441,2022-10-01,Motor Vehicle and Parts Dealers,Motor Vehicle and Parts Dealers,False
465671.0,4400A,2022-10-01,"Retail Trade, ex Auto",Retail Trade and Food Services,True
782.0,45321,2022-10-01,Office Supplies and Stationery Stores,Miscellaneous Store Retailers,True
43217.0,444,2022-10-01,Building Material and Garden Equipment and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,False
129142.0,4400C,2022-10-01,GAFO,Retail Trade and Food Services,True
1452.0,44819,2022-10-01,Other Clothing Stores,Clothing and Clothing Accessories Stores,True
19414.0,4423X,2022-10-01,"Furniture, Home Furnishings, Electronics, and Appliance Stores","Furniture, Home Furnishings, Electronics, and Appliance Stores",False
24243.0,448,2022-10-01,Clothing and Clothing Accessories Stores,Clothing and Clothing Accessories Stores,False
8557.0,452112E,2022-10-01,Discount Department Stores,Department Stores,True
5575.0,443142,2022-10-01,Electronics Stores,Electronics and Appliance Stores,True
489526.0,44W72,2022-10-01,"Retail Trade and Food Services, ex Auto and Gas",Retail Trade and Food Services,True
75597.0,7225,2022-10-01,Restaurants and Other Eating Places,Food Services and Drinking Places,True
94514.0,44111,2022-10-01,New Car Dealers,Motor Vehicle and Parts Dealers,True
4874.0,45111,2022-10-01,Sporting Goods Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
62655.0,447,2022-10-01,Gasoline Stations,Gasoline Stations,False
1855.0,45112,2022-10-01,"Hobby, Toy, and Game Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
2047.0,45330,2022-10-01,Used Merchandise Stores,Miscellaneous Store Retailers,True
54463.0,45291,2022-10-01,Warehouse Clubs and Superstores,Other General Merchandise Stores,True
37570.0,4441,2022-10-01,Building Material and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,True
2637.0,45322,2022-10-01,"Gift, Novelty, and Souvenir Stores",Miscellaneous Store Retailers,True
13161.0,44112,2022-10-01,Used Car Dealers,Motor Vehicle and Parts Dealers,True
103250.0,454,2022-10-01,Nonstore Retailers,Nonstore Retailers,False
8126.0,451,2022-10-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",False
2501.0,452111E,2022-10-01,Department Stores (Excl. Discount Department Stores),Department Stores,True
8419.0,45299,2022-10-01,All Other General Merchandise Stores,Other General Merchandise Stores,True
1804.0,443141,2022-10-01,Household Appliance Stores,Electronics and Appliance Stores,True
69551.0,44511,2022-10-01,Supermarkets and Other Grocery (Except Convenience) Stores,Food and Beverage Stores,True
38440.0,72251X,2022-10-01,Limited Service Eating Places,Food Services and Drinking Places,True
3419.0,4532,2022-10-01,"Office Supplies, Stationery, and Gift Stores",Miscellaneous Store Retailers,True
10205.0,44814,2022-10-01,Family Clothing Stores,Clothing and Clothing Accessories Stores,True
92905.0,4541,2022-10-01,Electronic Shopping and Mail-order Houses,Nonstore Retailers,True
73287.0,4451,2022-10-01,Grocery Stores,Food and Beverage Stores,True
86510.0,722,2022-10-01,Food Services and Drinking Places,Food Services and Drinking Places,False
10757.0,4413,2022-10-01,"Automotive Parts, Accessories, and Tire Stores",Motor Vehicle and Parts Dealers,True
6691.0,4421,2022-10-01,Furniture Stores,Furniture and Home Furnishings Stores,True
115132.0,441X,2022-10-01,Auto and Other Motor Vehicles,Motor Vehicle and Parts Dealers,True
NULL,44831,2022-10-01,Jewelry Stores,Clothing and Clothing Accessories Stores,True
678070.0,44X72,2022-10-01,Retail Trade and Food Services,Retail Trade and Food Services,False
14888.0,453,2022-10-01,Miscellaneous Store Retailers,Miscellaneous Store Retailers,False
591560.0,44000,2022-10-01,Retail Trade,Retail Trade and Food Services,True
NULL,4422,2022-10-01,Home Furnishings Stores,Furniture and Home Furnishings Stores,True
3148.0,4482,2022-10-01,Shoe Stores,Clothing and Clothing Accessories Stores,True
NULL,442299,2022-10-01,All Other Home Furnishings Stores,Furniture and Home Furnishings Stores,True
3975.0,45431,2022-10-01,Fuel Dealers,Gasoline Stations,True
12035.0,442,2022-10-01,Furniture and Home Furnishings Stores,Furniture and Home Furnishings Stores,False
552181.0,44Y72,2022-10-01,"Retail Trade and Food Services, ex Auto",Retail Trade and Food Services,True
589.0,451211,2022-10-01,Book Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
28991.0,44611,2022-10-01,Pharmacies and Drug Stores,Health and Personal Care Stores,True
62882.0,4529,2022-10-01,Other General Merchandise Stores,Other General Merchandise Stores,False
615415.0,44Z72,2022-10-01,"Retail Trade and Food Services, ex Gas",Retail Trade and Food Services,True
34353.0,446,2022-10-01,Health and Personal Care Stores,Health and Personal Care Stores,False
NULL,44811,2022-10-01,Men's Clothing Stores,Clothing and Clothing Accessories Stores,True
107675.0,4411,2022-10-01,Automobile Dealers,Motor Vehicle and Parts Dealers,True
17436.0,4481,2022-10-01,Clothing Stores,Clothing and Clothing Accessories Stores,True
3336.0,44413,2022-10-01,Hardware Stores,Building Material and Garden Equipment and Supplies Dealers,True
7379.0,443,2022-10-01,Electronics and Appliance Stores,Electronics and Appliance Stores,False
11058.0,4521E,2022-10-01,Department Stores,Department Stores,False
3105.0,44812,2022-10-01,Women's Clothing Stores,Clothing and Clothing Accessories Stores,True
9566.0,452112E,2022-11-01,Discount Department Stores,Department Stores,True
2172.0,45330,2022-11-01,Used Merchandise Stores,Miscellaneous Store Retailers,True
715.0,45321,2022-11-01,Office Supplies and Stationery Stores,Miscellaneous Store Retailers,True
13779.0,453,2022-11-01,Miscellaneous Store Retailers,Miscellaneous Store Retailers,False
21128.0,4423X,2022-11-01,"Furniture, Home Furnishings, Electronics, and Appliance Stores","Furniture, Home Furnishings, Electronics, and Appliance Stores",False
622502.0,44Z72,2022-11-01,"Retail Trade and Food Services, ex Gas",Retail Trade and Food Services,True
35890.0,72251X,2022-11-01,Limited Service Eating Places,Food Services and Drinking Places,True
70270.0,7225,2022-11-01,Restaurants and Other Eating Places,Food Services and Drinking Places,True
3476.0,4482,2022-11-01,Shoe Stores,Clothing and Clothing Accessories Stores,True
10342.0,4413,2022-11-01,"Automotive Parts, Accessories, and Tire Stores",Motor Vehicle and Parts Dealers,True
57302.0,447,2022-11-01,Gasoline Stations,Gasoline Stations,False
64567.0,4529,2022-11-01,Other General Merchandise Stores,Other General Merchandise Stores,False
1697.0,44819,2022-11-01,Other Clothing Stores,Clothing and Clothing Accessories Stores,True
NULL,44831,2022-11-01,Jewelry Stores,Clothing and Clothing Accessories Stores,True
106725.0,441X,2022-11-01,Auto and Other Motor Vehicles,Motor Vehicle and Parts Dealers,True
562737.0,44Y72,2022-11-01,"Retail Trade and Food Services, ex Auto",Retail Trade and Food Services,True
12037.0,44112,2022-11-01,Used Car Dealers,Motor Vehicle and Parts Dealers,True
1281.0,44412,2022-11-01,Paint and Wallpaper Stores,Building Material and Garden Equipment and Supplies Dealers,True
35529.0,4441,2022-11-01,Building Material and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,True
1613.0,45322,2022-11-01,"Gift, Novelty, and Souvenir Stores",Miscellaneous Store Retailers,True
73879.0,4451,2022-11-01,Grocery Stores,Food and Beverage Stores,True
12758.0,4521E,2022-11-01,Department Stores,Department Stores,False
82605.0,445,2022-11-01,Food and Beverage Stores,Food and Beverage Stores,False
12107.0,44814,2022-11-01,Family Clothing Stores,Clothing and Clothing Accessories Stores,True
482665.0,4400A,2022-11-01,"Retail Trade, ex Auto",Retail Trade and Food Services,True
9560.0,451,2022-11-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",False
2328.0,4532,2022-11-01,"Office Supplies, Stationery, and Gift Stores",Miscellaneous Store Retailers,True
3263.0,44413,2022-11-01,Hardware Stores,Building Material and Garden Equipment and Supplies Dealers,True
138386.0,4400C,2022-11-01,GAFO,Retail Trade and Food Services,True
4261.0,45431,2022-11-01,Fuel Dealers,Gasoline Stations,True
8482.0,443,2022-11-01,Electronics and Appliance Stores,Electronics and Appliance Stores,False
3192.0,452111E,2022-11-01,Department Stores (Excl. Discount Department Stores),Department Stores,True
9326.0,45299,2022-11-01,All Other General Merchandise Stores,Other General Merchandise Stores,True
117067.0,441,2022-11-01,Motor Vehicle and Parts Dealers,Motor Vehicle and Parts Dealers,False
77325.0,452,2022-11-01,General Merchandise Stores,General Merchandise Stores,False
40667.0,444,2022-11-01,Building Material and Garden Equipment and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,False
6134.0,4453,2022-11-01,"Beer, Wine, and Liquor Stores",Food and Beverage Stores,True
70262.0,44511,2022-11-01,Supermarkets and Other Grocery (Except Convenience) Stores,Food and Beverage Stores,True
80072.0,722,2022-11-01,Food Services and Drinking Places,Food Services and Drinking Places,False
33892.0,446,2022-11-01,Health and Personal Care Stores,Health and Personal Care Stores,False
20309.0,4481,2022-11-01,Clothing Stores,Clothing and Clothing Accessories Stores,True
100925.0,4411,2022-11-01,Automobile Dealers,Motor Vehicle and Parts Dealers,True
3603.0,44812,2022-11-01,Women's Clothing Stores,Clothing and Clothing Accessories Stores,True
NULL,44811,2022-11-01,Men's Clothing Stores,Clothing and Clothing Accessories Stores,True
620.0,451211,2022-11-01,Book Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
28184.0,44611,2022-11-01,Pharmacies and Drug Stores,Health and Personal Care Stores,True
107794.0,4541,2022-11-01,Electronic Shopping and Mail-order Houses,Nonstore Retailers,True
6882.0,4421,2022-11-01,Furniture Stores,Furniture and Home Furnishings Stores,True
679804.0,44X72,2022-11-01,Retail Trade and Food Services,Retail Trade and Food Services,False
NULL,4422,2022-11-01,Home Furnishings Stores,Furniture and Home Furnishings Stores,True
599732.0,44000,2022-11-01,Retail Trade,Retail Trade and Food Services,True
NULL,442299,2022-11-01,All Other Home Furnishings Stores,Furniture and Home Furnishings Stores,True
12646.0,442,2022-11-01,Furniture and Home Furnishings Stores,Furniture and Home Furnishings Stores,False
118362.0,454,2022-11-01,Nonstore Retailers,Nonstore Retailers,False
1930.0,443141,2022-11-01,Household Appliance Stores,Electronics and Appliance Stores,True
505435.0,44W72,2022-11-01,"Retail Trade and Food Services, ex Auto and Gas",Retail Trade and Food Services,True
6552.0,443142,2022-11-01,Electronics Stores,Electronics and Appliance Stores,True
5347.0,45111,2022-11-01,Sporting Goods Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
28045.0,448,2022-11-01,Clothing and Clothing Accessories Stores,Clothing and Clothing Accessories Stores,False
55241.0,45291,2022-11-01,Warehouse Clubs and Superstores,Other General Merchandise Stores,True
88888.0,44111,2022-11-01,New Car Dealers,Motor Vehicle and Parts Dealers,True
2734.0,45112,2022-11-01,"Hobby, Toy, and Game Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
11251.0,44112,2022-12-01,Used Car Dealers,Motor Vehicle and Parts Dealers,True
62916.0,45291,2022-12-01,Warehouse Clubs and Superstores,Other General Merchandise Stores,True
37883.0,446,2022-12-01,Health and Personal Care Stores,Health and Personal Care Stores,False
683788.0,44Z72,2022-12-01,"Retail Trade and Food Services, ex Gas",Retail Trade and Food Services,True
8036.0,443142,2022-12-01,Electronics Stores,Electronics and Appliance Stores,True
88889.0,445,2022-12-01,Food and Beverage Stores,Food and Beverage Stores,False
87195.0,722,2022-12-01,Food Services and Drinking Places,Food Services and Drinking Places,False
74275.0,44511,2022-12-01,Supermarkets and Other Grocery (Except Convenience) Stores,Food and Beverage Stores,True
73717.0,4529,2022-12-01,Other General Merchandise Stores,Other General Merchandise Stores,False
52513.0,447,2022-12-01,Gasoline Stations,Gasoline Stations,False
NULL,442299,2022-12-01,All Other Home Furnishings Stores,Furniture and Home Furnishings Stores,True
25904.0,4481,2022-12-01,Clothing Stores,Clothing and Clothing Accessories Stores,True
NULL,4422,2022-12-01,Home Furnishings Stores,Furniture and Home Furnishings Stores,True
6678.0,4421,2022-12-01,Furniture Stores,Furniture and Home Furnishings Stores,True
37626.0,72251X,2022-12-01,Limited Service Eating Places,Food Services and Drinking Places,True
30567.0,44611,2022-12-01,Pharmacies and Drug Stores,Health and Personal Care Stores,True
1088.0,451211,2022-12-01,Book Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
39263.0,448,2022-12-01,Clothing and Clothing Accessories Stores,Clothing and Clothing Accessories Stores,False
3269.0,4532,2022-12-01,"Office Supplies, Stationery, and Gift Stores",Miscellaneous Store Retailers,True
95315.0,44111,2022-12-01,New Car Dealers,Motor Vehicle and Parts Dealers,True
116825.0,4541,2022-12-01,Electronic Shopping and Mail-order Houses,Nonstore Retailers,True
77895.0,4451,2022-12-01,Grocery Stores,Food and Beverage Stores,True
613813.0,44Y72,2022-12-01,"Retail Trade and Food Services, ex Auto",Retail Trade and Food Services,True
106566.0,4411,2022-12-01,Automobile Dealers,Motor Vehicle and Parts Dealers,True
NULL,44811,2022-12-01,Men's Clothing Stores,Clothing and Clothing Accessories Stores,True
3454.0,44413,2022-12-01,Hardware Stores,Building Material and Garden Equipment and Supplies Dealers,True
649106.0,44000,2022-12-01,Retail Trade,Retail Trade and Food Services,True
4307.0,44812,2022-12-01,Women's Clothing Stores,Clothing and Clothing Accessories Stores,True
17191.0,4521E,2022-12-01,Department Stores,Department Stores,False
22383.0,4423X,2022-12-01,"Furniture, Home Furnishings, Electronics, and Appliance Stores","Furniture, Home Furnishings, Electronics, and Appliance Stores",False
2032.0,45330,2022-12-01,Used Merchandise Stores,Miscellaneous Store Retailers,True
168332.0,4400C,2022-12-01,GAFO,Retail Trade and Food Services,True
9879.0,443,2022-12-01,Electronics and Appliance Stores,Electronics and Appliance Stores,False
1990.0,44819,2022-12-01,Other Clothing Stores,Clothing and Clothing Accessories Stores,True
10801.0,45299,2022-12-01,All Other General Merchandise Stores,Other General Merchandise Stores,True
5344.0,45431,2022-12-01,Fuel Dealers,Gasoline Stations,True
7416.0,45111,2022-12-01,Sporting Goods Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
4594.0,4482,2022-12-01,Shoe Stores,Clothing and Clothing Accessories Stores,True
128412.0,454,2022-12-01,Nonstore Retailers,Nonstore Retailers,False
12509.0,451,2022-12-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",False
526618.0,4400A,2022-12-01,"Retail Trade, ex Auto",Retail Trade and Food Services,True
33578.0,4441,2022-12-01,Building Material and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,True
10165.0,4413,2022-12-01,"Automotive Parts, Accessories, and Tire Stores",Motor Vehicle and Parts Dealers,True
1843.0,443141,2022-12-01,Household Appliance Stores,Electronics and Appliance Stores,True
2949.0,45112,2022-12-01,"Hobby, Toy, and Game Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
12504.0,442,2022-12-01,Furniture and Home Furnishings Stores,Furniture and Home Furnishings Stores,False
2364.0,45322,2022-12-01,"Gift, Novelty, and Souvenir Stores",Miscellaneous Store Retailers,True
38982.0,444,2022-12-01,Building Material and Garden Equipment and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,False
15829.0,44814,2022-12-01,Family Clothing Stores,Clothing and Clothing Accessories Stores,True
76870.0,7225,2022-12-01,Restaurants and Other Eating Places,Food Services and Drinking Places,True
12328.0,452112E,2022-12-01,Discount Department Stores,Department Stores,True
7796.0,4453,2022-12-01,"Beer, Wine, and Liquor Stores",Food and Beverage Stores,True
NULL,44831,2022-12-01,Jewelry Stores,Clothing and Clothing Accessories Stores,True
90908.0,452,2022-12-01,General Merchandise Stores,General Merchandise Stores,False
112323.0,441X,2022-12-01,Auto and Other Motor Vehicles,Motor Vehicle and Parts Dealers,True
1133.0,44412,2022-12-01,Paint and Wallpaper Stores,Building Material and Garden Equipment and Supplies Dealers,True
4863.0,452111E,2022-12-01,Department Stores (Excl. Discount Department Stores),Department Stores,True
905.0,45321,2022-12-01,Office Supplies and Stationery Stores,Miscellaneous Store Retailers,True
561300.0,44W72,2022-12-01,"Retail Trade and Food Services, ex Auto and Gas",Retail Trade and Food Services,True
122488.0,441,2022-12-01,Motor Vehicle and Parts Dealers,Motor Vehicle and Parts Dealers,False
14876.0,453,2022-12-01,Miscellaneous Store Retailers,Miscellaneous Store Retailers,False
736301.0,44X72,2022-12-01,Retail Trade and Food Services,Retail Trade and Food Services,False
49965.0,447,2023-01-01,Gasoline Stations,Gasoline Stations,False
29139.0,44611,2023-01-01,Pharmacies and Drug Stores,Health and Personal Care Stores,True
1807.0,452111E,2023-01-01,Department Stores (Excl. Discount Department Stores),Department Stores,True
34617.0,446,2023-01-01,Health and Personal Care Stores,Health and Personal Care Stores,False
2000.0,45330,2023-01-01,Used Merchandise Stores,Miscellaneous Store Retailers,True
3991.0,45111,2023-01-01,Sporting Goods Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
7225.0,451,2023-01-01,"Sporting Goods, Hobby, Musical Instrument, and Book Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",False
18903.0,4423X,2023-01-01,"Furniture, Home Furnishings, Electronics, and Appliance Stores","Furniture, Home Furnishings, Electronics, and Appliance Stores",False
924.0,45321,2023-01-01,Office Supplies and Stationery Stores,Miscellaneous Store Retailers,True
73657.0,7225,2023-01-01,Restaurants and Other Eating Places,Food Services and Drinking Places,True
7534.0,443,2023-01-01,Electronics and Appliance Stores,Electronics and Appliance Stores,False
2133.0,4532,2023-01-01,"Office Supplies, Stationery, and Gift Stores",Miscellaneous Store Retailers,True
19118.0,448,2023-01-01,Clothing and Clothing Accessories Stores,Clothing and Clothing Accessories Stores,False
93992.0,4541,2023-01-01,Electronic Shopping and Mail-order Houses,Nonstore Retailers,True
5080.0,4453,2023-01-01,"Beer, Wine, and Liquor Stores",Food and Beverage Stores,True
921.0,451211,2023-01-01,Book Stores,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",True
2332.0,44812,2023-01-01,Women's Clothing Stores,Clothing and Clothing Accessories Stores,True
545318.0,44000,2023-01-01,Retail Trade,Retail Trade and Food Services,True
5181.0,45431,2023-01-01,Fuel Dealers,Gasoline Stations,True
13528.0,4481,2023-01-01,Clothing Stores,Clothing and Clothing Accessories Stores,True
510266.0,44Y72,2023-01-01,"Retail Trade and Food Services, ex Auto",Retail Trade and Food Services,True
