cell_value,time_slot_id,data_type_code,category_code,error_data,seasonally_adj,data_type_code,time,us
0.9,0,E_SM,44511,yes,yes,E_SM,2018-04,1
0.9,0,E_SM,44511,yes,yes,E_SM,2018-05,1
0.9,0,E_SM,44511,yes,yes,E_SM,2018-06,1
0.9,0,E_SM,44511,yes,yes,E_SM,2018-07,1
0.9,0,E_SM,44511,yes,yes,E_SM,2018-08,1
0.9,0,E_SM,44511,yes,yes,E_SM,2018-09,1
0.8,0,E_SM,44511,yes,yes,E_SM,2018-10,1
0.9,0,E_SM,44511,yes,yes,E_SM,2018-11,1
0.9,0,E_SM,44511,yes,yes,E_SM,2018-12,1
3.3,0,E_SM,4453,yes,yes,E_SM,2018-01,1
3.3,0,E_SM,4453,yes,yes,E_SM,2018-02,1
2.2,0,E_SM,44611,yes,yes,E_SM,2018-01,1
2.3,0,E_SM,44611,yes,yes,E_SM,2018-02,1
2.4,0,E_SM,44611,yes,yes,E_SM,2018-03,1
2.3,0,E_SM,44611,yes,yes,E_SM,2018-04,1
2.5,0,E_SM,44611,yes,yes,E_SM,2018-05,1
2.7,0,E_SM,44611,yes,yes,E_SM,2018-06,1
2.4,0,E_SM,44611,yes,yes,E_SM,2018-07,1
2.2,0,E_SM,44611,yes,yes,E_SM,2018-08,1
2.2,0,E_SM,44611,yes,yes,E_SM,2018-09,1
2.3,0,E_SM,44611,yes,yes,E_SM,2018-10,1
2.4,0,E_SM,44611,yes,yes,E_SM,2018-11,1
2.5,0,E_SM,44611,yes,yes,E_SM,2018-12,1
2.2,0,E_SM,442,yes,yes,E_SM,2018-01,1
2.3,0,E_SM,442,yes,yes,E_SM,2018-02,1
1.9,0,E_SM,442,yes,yes,E_SM,2018-03,1
1.8,0,E_SM,442,yes,yes,E_SM,2018-04,1
1.9,0,E_SM,442,yes,yes,E_SM,2018-05,1
2.0,0,E_SM,442,yes,yes,E_SM,2018-06,1
2.1,0,E_SM,442,yes,yes,E_SM,2018-07,1
2.1,0,E_SM,442,yes,yes,E_SM,2018-08,1
2.1,0,E_SM,442,yes,yes,E_SM,2018-09,1
1.9,0,E_SM,442,yes,yes,E_SM,2018-10,1
2.1,0,E_SM,442,yes,yes,E_SM,2018-11,1
1.8,0,E_SM,442,yes,yes,E_SM,2018-12,1
4.1,0,E_SM,44814,yes,yes,E_SM,2018-01,1
3.7,0,E_SM,44814,yes,yes,E_SM,2018-02,1
3.6,0,E_SM,44814,yes,yes,E_SM,2018-03,1
2.9,0,E_SM,44814,yes,yes,E_SM,2018-04,1
3.0,0,E_SM,44814,yes,yes,E_SM,2018-05,1
3.2,0,E_SM,44814,yes,yes,E_SM,2018-06,1
2.9,0,E_SM,44814,yes,yes,E_SM,2018-07,1
3.5,0,E_SM,44814,yes,yes,E_SM,2018-08,1
3.3,0,E_SM,44814,yes,yes,E_SM,2018-09,1
3.3,0,E_SM,44814,yes,yes,E_SM,2018-10,1
5.0,0,E_SM,44814,yes,yes,E_SM,2018-11,1
4.0,0,E_SM,44814,yes,yes,E_SM,2018-12,1
0.0,0,E_SM,452111E,yes,yes,E_SM,2018-02,1
0.0,0,E_SM,452111E,yes,yes,E_SM,2018-03,1
0.0,0,E_SM,452111E,yes,yes,E_SM,2018-04,1
0.0,0,E_SM,452111E,yes,yes,E_SM,2018-05,1
0.0,0,E_SM,452111E,yes,yes,E_SM,2018-06,1
0.0,0,E_SM,452111E,yes,yes,E_SM,2018-07,1
0.0,0,E_SM,452111E,yes,yes,E_SM,2018-08,1
0.0,0,E_SM,452111E,yes,yes,E_SM,2018-09,1
0.0,0,E_SM,452111E,yes,yes,E_SM,2018-10,1
0.0,0,E_SM,452111E,yes,yes,E_SM,2018-11,1
0.0,0,E_SM,452111E,yes,yes,E_SM,2018-12,1
0.0,0,E_SM,452112E,yes,yes,E_SM,2018-01,1
0.0,0,E_SM,452112E,yes,yes,E_SM,2018-02,1
0.0,0,E_SM,452112E,yes,yes,E_SM,2018-03,1
0.0,0,E_SM,452112E,yes,yes,E_SM,2018-04,1
0.0,0,E_SM,452112E,yes,yes,E_SM,2018-05,1
0.0,0,E_SM,452112E,yes,yes,E_SM,2018-06,1
0.0,0,E_SM,452112E,yes,yes,E_SM,2018-07,1
0.0,0,E_SM,452112E,yes,yes,E_SM,2018-08,1
0.0,0,E_SM,452112E,yes,yes,E_SM,2018-09,1
0.0,0,E_SM,452112E,yes,yes,E_SM,2018-10,1
0.0,0,E_SM,452112E,yes,yes,E_SM,2018-11,1
0.0,0,E_SM,452112E,yes,yes,E_SM,2018-12,1
7.6,0,E_SM,44819,yes,yes,E_SM,2018-01,1
7.8,0,E_SM,44819,yes,yes,E_SM,2018-02,1
4.9,0,E_SM,44819,yes,yes,E_SM,2018-03,1
5.2,0,E_SM,44819,yes,yes,E_SM,2018-04,1
4.5,0,E_SM,44819,yes,yes,E_SM,2018-05,1
5.5,0,E_SM,44819,yes,yes,E_SM,2018-06,1
6.0,0,E_SM,44819,yes,yes,E_SM,2018-07,1
6.7,0,E_SM,44819,yes,yes,E_SM,2018-08,1
4.3,0,E_SM,44819,yes,yes,E_SM,2018-09,1
4.1,0,E_SM,44819,yes,yes,E_SM,2018-10,1
3.7,0,E_SM,44819,yes,yes,E_SM,2018-11,1
2.9,0,E_SM,44819,yes,yes,E_SM,2018-12,1
2.9,0,E_SM,4481,yes,yes,E_SM,2018-01,1
2.8,0,E_SM,4481,yes,yes,E_SM,2018-02,1
2.8,0,E_SM,4481,yes,yes,E_SM,2018-03,1
2.5,0,E_SM,4481,yes,yes,E_SM,2018-04,1
2.4,0,E_SM,4481,yes,yes,E_SM,2018-05,1
2.6,0,E_SM,4481,yes,yes,E_SM,2018-06,1
2.6,0,E_SM,4481,yes,yes,E_SM,2018-07,1
2.8,0,E_SM,4481,yes,yes,E_SM,2018-08,1
2.9,0,E_SM,4481,yes,yes,E_SM,2018-09,1
3.7,0,E_SM,4481,yes,yes,E_SM,2018-10,1
4.7,0,E_SM,4481,yes,yes,E_SM,2018-11,1
3.7,0,E_SM,4481,yes,yes,E_SM,2018-12,1
11.9,0,E_SM,44811,yes,yes,E_SM,2018-01,1
16.4,0,E_SM,44811,yes,yes,E_SM,2018-02,1
2.6,0,E_SM,44811,yes,yes,E_SM,2018-03,1
2.6,0,E_SM,44811,yes,yes,E_SM,2018-04,1
2.7,0,E_SM,44811,yes,yes,E_SM,2018-05,1
3.5,0,E_SM,44811,yes,yes,E_SM,2018-06,1
3.7,0,E_SM,44811,yes,yes,E_SM,2018-07,1
3.2,0,E_SM,44811,yes,yes,E_SM,2018-08,1
3.2,0,E_SM,44811,yes,yes,E_SM,2018-09,1
3.4,0,E_SM,44811,yes,yes,E_SM,2018-10,1
3.3,0,E_SM,44811,yes,yes,E_SM,2018-11,1
3.2,0,E_SM,44811,yes,yes,E_SM,2018-12,1
3.3,0,E_SM,45111,yes,yes,E_SM,2018-01,1
3.4,0,E_SM,45111,yes,yes,E_SM,2018-02,1
2.2,0,E_SM,45111,yes,yes,E_SM,2018-03,1
2.2,0,E_SM,45111,yes,yes,E_SM,2018-04,1
2.2,0,E_SM,45111,yes,yes,E_SM,2018-05,1
2.1,0,E_SM,45111,yes,yes,E_SM,2018-06,1
2.0,0,E_SM,45111,yes,yes,E_SM,2018-07,1
2.1,0,E_SM,45111,yes,yes,E_SM,2018-08,1
2.2,0,E_SM,45111,yes,yes,E_SM,2018-09,1
2.6,0,E_SM,45111,yes,yes,E_SM,2018-10,1
2.7,0,E_SM,45111,yes,yes,E_SM,2018-11,1
2.4,0,E_SM,45111,yes,yes,E_SM,2018-12,1
3.6,0,E_SM,45112,yes,yes,E_SM,2018-01,1
3.5,0,E_SM,45112,yes,yes,E_SM,2018-02,1
3.4,0,E_SM,45112,yes,yes,E_SM,2018-03,1
3.5,0,E_SM,45112,yes,yes,E_SM,2018-04,1
3.4,0,E_SM,45112,yes,yes,E_SM,2018-05,1
4.0,0,E_SM,45112,yes,yes,E_SM,2018-06,1
5.0,0,E_SM,45112,yes,yes,E_SM,2018-07,1
5.2,0,E_SM,45112,yes,yes,E_SM,2018-08,1
0.7,0,E_SM,44Y72,yes,yes,E_SM,2018-01,1
0.7,0,E_SM,44Y72,yes,yes,E_SM,2018-02,1
0.6,0,E_SM,44Y72,yes,yes,E_SM,2018-03,1
0.6,0,E_SM,44Y72,yes,yes,E_SM,2018-04,1
0.6,0,E_SM,44Y72,yes,yes,E_SM,2018-05,1
0.6,0,E_SM,44Y72,yes,yes,E_SM,2018-06,1
0.7,0,E_SM,44Y72,yes,yes,E_SM,2018-07,1
0.6,0,E_SM,44Y72,yes,yes,E_SM,2018-08,1
0.6,0,E_SM,44Y72,yes,yes,E_SM,2018-09,1
0.6,0,E_SM,44Y72,yes,yes,E_SM,2018-10,1
0.6,0,E_SM,44Y72,yes,yes,E_SM,2018-11,1
0.5,0,E_SM,44Y72,yes,yes,E_SM,2018-12,1
2.5,0,E_SM,451,yes,yes,E_SM,2018-01,1
2.6,0,E_SM,451,yes,yes,E_SM,2018-02,1
1.4,0,E_SM,451,yes,yes,E_SM,2018-03,1
1.3,0,E_SM,451,yes,yes,E_SM,2018-04,1
1.3,0,E_SM,451,yes,yes,E_SM,2018-05,1
1.1,0,E_SM,451,yes,yes,E_SM,2018-06,1
1.1,0,E_SM,451,yes,yes,E_SM,2018-07,1
1.2,0,E_SM,451,yes,yes,E_SM,2018-08,1
0.7,0,E_SM,451,yes,yes,E_SM,2018-09,1
1.2,0,E_SM,451,yes,yes,E_SM,2018-10,1
1.2,0,E_SM,451,yes,yes,E_SM,2018-11,1
1.4,0,E_SM,451,yes,yes,E_SM,2018-12,1
5.1,0,E_SM,4482,yes,yes,E_SM,2018-01,1
4.8,0,E_SM,4482,yes,yes,E_SM,2018-02,1
6.0,0,E_SM,4482,yes,yes,E_SM,2018-03,1
6.0,0,E_SM,4482,yes,yes,E_SM,2018-04,1
5.8,0,E_SM,4482,yes,yes,E_SM,2018-05,1
5.6,0,E_SM,4482,yes,yes,E_SM,2018-06,1
5.7,0,E_SM,4482,yes,yes,E_SM,2018-07,1
5.6,0,E_SM,4482,yes,yes,E_SM,2018-08,1
6.0,0,E_SM,4482,yes,yes,E_SM,2018-09,1
7.0,0,E_SM,4482,yes,yes,E_SM,2018-10,1
6.3,0,E_SM,4482,yes,yes,E_SM,2018-11,1
6.0,0,E_SM,4482,yes,yes,E_SM,2018-12,1
5.1,0,E_SM,44812,yes,yes,E_SM,2018-01,1
5.0,0,E_SM,44812,yes,yes,E_SM,2018-02,1
5.1,0,E_SM,44812,yes,yes,E_SM,2018-03,1
6.0,0,E_SM,44812,yes,yes,E_SM,2018-04,1
5.2,0,E_SM,44812,yes,yes,E_SM,2018-05,1
5.5,0,E_SM,44812,yes,yes,E_SM,2018-06,1
6.1,0,E_SM,44812,yes,yes,E_SM,2018-07,1
6.4,0,E_SM,44812,yes,yes,E_SM,2018-08,1
6.2,0,E_SM,44812,yes,yes,E_SM,2018-09,1
9.8,0,E_SM,44812,yes,yes,E_SM,2018-10,1
10.1,0,E_SM,44812,yes,yes,E_SM,2018-11,1
8.9,0,E_SM,44812,yes,yes,E_SM,2018-12,1
0.6,0,E_SM,44Z72,yes,yes,E_SM,2018-03,1
0.6,0,E_SM,44Z72,yes,yes,E_SM,2018-04,1
0.6,0,E_SM,44Z72,yes,yes,E_SM,2018-05,1
0.6,0,E_SM,44Z72,yes,yes,E_SM,2018-06,1
0.6,0,E_SM,44Z72,yes,yes,E_SM,2018-07,1
0.5,0,E_SM,44Z72,yes,yes,E_SM,2018-08,1
0.6,0,E_SM,44Z72,yes,yes,E_SM,2018-09,1
0.6,0,E_SM,44Z72,yes,yes,E_SM,2018-10,1
0.6,0,E_SM,44Z72,yes,yes,E_SM,2018-11,1
0.6,0,E_SM,44Z72,yes,yes,E_SM,2018-12,1
3.4,0,E_SM,44831,yes,yes,E_SM,2018-01,1
3.9,0,E_SM,44831,yes,yes,E_SM,2018-02,1
4.3,0,E_SM,44831,yes,yes,E_SM,2018-03,1
4.3,0,E_SM,44831,yes,yes,E_SM,2018-04,1
4.0,0,E_SM,44831,yes,yes,E_SM,2018-05,1
4.5,0,E_SM,44831,yes,yes,E_SM,2018-06,1
3.5,0,E_SM,44831,yes,yes,E_SM,2018-07,1
2.8,0,E_SM,44831,yes,yes,E_SM,2018-08,1
3.4,0,E_SM,44831,yes,yes,E_SM,2018-09,1
3.5,0,E_SM,44831,yes,yes,E_SM,2018-10,1
3.1,0,E_SM,44831,yes,yes,E_SM,2018-11,1
3.4,0,E_SM,44831,yes,yes,E_SM,2018-12,1
0.6,0,E_SM,44X72,yes,yes,E_SM,2018-01,1
0.6,0,E_SM,44X72,yes,yes,E_SM,2018-02,1
0.6,0,E_SM,44X72,yes,yes,E_SM,2018-03,1
0.6,0,E_SM,44X72,yes,yes,E_SM,2018-04,1
0.6,0,E_SM,44X72,yes,yes,E_SM,2018-05,1
0.6,0,E_SM,44X72,yes,yes,E_SM,2018-06,1
0.6,0,E_SM,44X72,yes,yes,E_SM,2018-07,1
0.6,0,E_SM,44X72,yes,yes,E_SM,2018-08,1
0.6,0,E_SM,44X72,yes,yes,E_SM,2018-09,1
0.6,0,E_SM,44X72,yes,yes,E_SM,2018-10,1
0.6,0,E_SM,44X72,yes,yes,E_SM,2018-11,1
0.6,0,E_SM,44X72,yes,yes,E_SM,2018-12,1
0.6,0,E_SM,44W72,yes,yes,E_SM,2018-03,1
0.6,0,E_SM,44W72,yes,yes,E_SM,2018-04,1
0.6,0,E_SM,44W72,yes,yes,E_SM,2018-05,1
0.6,0,E_SM,44W72,yes,yes,E_SM,2018-06,1
0.6,0,E_SM,44W72,yes,yes,E_SM,2018-07,1
0.6,0,E_SM,44W72,yes,yes,E_SM,2018-08,1
0.6,0,E_SM,44W72,yes,yes,E_SM,2018-09,1
0.6,0,E_SM,44W72,yes,yes,E_SM,2018-10,1
0.6,0,E_SM,44W72,yes,yes,E_SM,2018-11,1
0.6,0,E_SM,44W72,yes,yes,E_SM,2018-12,1
4.3,0,E_SM,45112,yes,yes,E_SM,2018-09,1
4.7,0,E_SM,45112,yes,yes,E_SM,2018-10,1
3.8,0,E_SM,45112,yes,yes,E_SM,2018-11,1
6.2,0,E_SM,45112,yes,yes,E_SM,2018-12,1
4.3,0,E_SM,451211,yes,yes,E_SM,2018-01,1
5.2,0,E_SM,451211,yes,yes,E_SM,2018-02,1
1.9,0,E_SM,451211,yes,yes,E_SM,2018-03,1
2.1,0,E_SM,451211,yes,yes,E_SM,2018-04,1
2.1,0,E_SM,451211,yes,yes,E_SM,2018-05,1
2.3,0,E_SM,451211,yes,yes,E_SM,2018-06,1
2.1,0,E_SM,451211,yes,yes,E_SM,2018-07,1
1.0,0,E_SM,451211,yes,yes,E_SM,2018-08,1
1.7,0,E_SM,451211,yes,yes,E_SM,2018-09,1
2.0,0,E_SM,451211,yes,yes,E_SM,2018-10,1
2.4,0,E_SM,451211,yes,yes,E_SM,2018-11,1
2.6,0,E_SM,451211,yes,yes,E_SM,2018-12,1
0.2,0,E_SM,452,yes,yes,E_SM,2018-01,1
0.2,0,E_SM,452,yes,yes,E_SM,2018-02,1
0.4,0,E_SM,452,yes,yes,E_SM,2018-03,1
0.4,0,E_SM,452,yes,yes,E_SM,2018-04,1
0.6,0,E_SM,452,yes,yes,E_SM,2018-05,1
0.5,0,E_SM,452,yes,yes,E_SM,2018-06,1
0.5,0,E_SM,452,yes,yes,E_SM,2018-07,1
0.5,0,E_SM,452,yes,yes,E_SM,2018-08,1
0.6,0,E_SM,452,yes,yes,E_SM,2018-09,1
0.6,0,E_SM,452,yes,yes,E_SM,2018-10,1
0.6,0,E_SM,452,yes,yes,E_SM,2018-11,1
0.5,0,E_SM,452,yes,yes,E_SM,2018-12,1
0.0,0,E_SM,452111E,yes,yes,E_SM,2018-01,1
0.0,0,E_SM,4521E,yes,yes,E_SM,2018-01,1
0.0,0,E_SM,4521E,yes,yes,E_SM,2018-02,1
0.0,0,E_SM,4521E,yes,yes,E_SM,2018-03,1
0.0,0,E_SM,4521E,yes,yes,E_SM,2018-04,1
0.0,0,E_SM,4521E,yes,yes,E_SM,2018-05,1
0.0,0,E_SM,4521E,yes,yes,E_SM,2018-06,1
0.0,0,E_SM,4521E,yes,yes,E_SM,2018-07,1
0.0,0,E_SM,4521E,yes,yes,E_SM,2018-08,1
0.0,0,E_SM,4521E,yes,yes,E_SM,2018-09,1
0.0,0,E_SM,4521E,yes,yes,E_SM,2018-10,1
0.0,0,E_SM,4521E,yes,yes,E_SM,2018-11,1
0.0,0,E_SM,4521E,yes,yes,E_SM,2018-12,1
0.0,0,E_SM,45291,yes,yes,E_SM,2018-01,1
0.0,0,E_SM,45291,yes,yes,E_SM,2018-02,1
0.0,0,E_SM,45291,yes,yes,E_SM,2018-03,1
0.0,0,E_SM,45291,yes,yes,E_SM,2018-04,1
0.0,0,E_SM,45291,yes,yes,E_SM,2018-05,1
0.0,0,E_SM,45291,yes,yes,E_SM,2018-06,1
0.0,0,E_SM,45291,yes,yes,E_SM,2018-07,1
0.0,0,E_SM,45291,yes,yes,E_SM,2018-08,1
0.0,0,E_SM,45291,yes,yes,E_SM,2018-09,1
0.0,0,E_SM,45291,yes,yes,E_SM,2018-10,1
0.0,0,E_SM,45291,yes,yes,E_SM,2018-11,1
0.0,0,E_SM,45291,yes,yes,E_SM,2018-12,1
0.6,0,E_SM,4400C,yes,yes,E_SM,2019-01,1
0.6,0,E_SM,4400C,yes,yes,E_SM,2019-02,1
0.6,0,E_SM,4400C,yes,yes,E_SM,2019-03,1
0.6,0,E_SM,4400C,yes,yes,E_SM,2019-04,1
0.6,0,E_SM,4400C,yes,yes,E_SM,2019-05,1
0.7,0,E_SM,4400C,yes,yes,E_SM,2019-06,1
0.6,0,E_SM,4400C,yes,yes,E_SM,2019-07,1
0.6,0,E_SM,4400C,yes,yes,E_SM,2019-08,1
0.6,0,E_SM,4400C,yes,yes,E_SM,2019-09,1
0.7,0,E_SM,4400C,yes,yes,E_SM,2019-10,1
0.9,0,E_SM,4400C,yes,yes,E_SM,2019-11,1
0.7,0,E_SM,4400C,yes,yes,E_SM,2019-12,1
2.2,0,E_SM,45299,yes,yes,E_SM,2018-01,1
2.1,0,E_SM,45299,yes,yes,E_SM,2018-02,1
3.3,0,E_SM,45299,yes,yes,E_SM,2018-03,1
3.7,0,E_SM,45299,yes,yes,E_SM,2018-04,1
4.6,0,E_SM,45299,yes,yes,E_SM,2018-05,1
4.1,0,E_SM,45299,yes,yes,E_SM,2018-06,1
4.3,0,E_SM,45299,yes,yes,E_SM,2018-07,1
4.4,0,E_SM,45299,yes,yes,E_SM,2018-08,1
4.6,0,E_SM,45299,yes,yes,E_SM,2018-09,1
4.6,0,E_SM,45299,yes,yes,E_SM,2018-10,1
4.9,0,E_SM,45299,yes,yes,E_SM,2018-11,1
4.3,0,E_SM,45299,yes,yes,E_SM,2018-12,1
2.1,0,E_SM,453,yes,yes,E_SM,2018-01,1
2.0,0,E_SM,453,yes,yes,E_SM,2018-02,1
2.6,0,E_SM,453,yes,yes,E_SM,2018-03,1
2.7,0,E_SM,453,yes,yes,E_SM,2018-04,1
2.5,0,E_SM,453,yes,yes,E_SM,2018-05,1
2.7,0,E_SM,453,yes,yes,E_SM,2018-06,1
2.8,0,E_SM,453,yes,yes,E_SM,2018-07,1
2.8,0,E_SM,453,yes,yes,E_SM,2018-08,1
2.7,0,E_SM,453,yes,yes,E_SM,2018-09,1
3.0,0,E_SM,453,yes,yes,E_SM,2018-10,1
2.9,0,E_SM,453,yes,yes,E_SM,2018-11,1
3.2,0,E_SM,453,yes,yes,E_SM,2018-12,1
5.1,0,E_SM,4532,yes,yes,E_SM,2018-01,1
5.1,0,E_SM,4532,yes,yes,E_SM,2018-02,1
3.9,0,E_SM,4532,yes,yes,E_SM,2018-03,1
4.1,0,E_SM,4532,yes,yes,E_SM,2018-04,1
5.9,0,E_SM,4532,yes,yes,E_SM,2018-05,1
5.3,0,E_SM,4532,yes,yes,E_SM,2018-07,1
4.0,0,E_SM,4532,yes,yes,E_SM,2018-08,1
4.5,0,E_SM,4532,yes,yes,E_SM,2018-09,1
4.2,0,E_SM,4532,yes,yes,E_SM,2018-10,1
4.7,0,E_SM,4532,yes,yes,E_SM,2018-11,1
0.5,0,E_SM,4400A,yes,yes,E_SM,2019-01,1
0.5,0,E_SM,4400A,yes,yes,E_SM,2019-02,1
0.5,0,E_SM,4400A,yes,yes,E_SM,2019-03,1
0.5,0,E_SM,4400A,yes,yes,E_SM,2019-04,1
0.5,0,E_SM,4400A,yes,yes,E_SM,2019-05,1
0.5,0,E_SM,4400A,yes,yes,E_SM,2019-06,1
0.5,0,E_SM,4400A,yes,yes,E_SM,2019-07,1
0.5,0,E_SM,4400A,yes,yes,E_SM,2019-08,1
0.5,0,E_SM,4400A,yes,yes,E_SM,2019-09,1
0.6,0,E_SM,4400A,yes,yes,E_SM,2019-10,1
0.6,0,E_SM,4400A,yes,yes,E_SM,2019-11,1
0.6,0,E_SM,4400A,yes,yes,E_SM,2019-12,1
1.7,0,E_SM,4541,yes,yes,E_SM,2018-08,1
1.7,0,E_SM,4541,yes,yes,E_SM,2018-09,1
1.7,0,E_SM,4541,yes,yes,E_SM,2018-10,1
1.7,0,E_SM,4541,yes,yes,E_SM,2018-11,1
1.7,0,E_SM,4541,yes,yes,E_SM,2018-12,1
5.2,0,E_SM,45431,yes,yes,E_SM,2018-02,1
6.0,0,E_SM,45431,yes,yes,E_SM,2018-03,1
6.7,0,E_SM,45431,yes,yes,E_SM,2018-04,1
10.1,0,E_SM,45431,yes,yes,E_SM,2018-05,1
8.4,0,E_SM,45431,yes,yes,E_SM,2018-06,1
9.8,0,E_SM,45431,yes,yes,E_SM,2018-08,1
2.4,0,E_SM,7225,yes,yes,E_SM,2018-03,1
2.3,0,E_SM,7225,yes,yes,E_SM,2018-04,1
2.3,0,E_SM,7225,yes,yes,E_SM,2018-05,1
2.4,0,E_SM,7225,yes,yes,E_SM,2018-06,1
2.6,0,E_SM,7225,yes,yes,E_SM,2018-07,1
2.7,0,E_SM,7225,yes,yes,E_SM,2018-08,1
2.4,0,E_SM,7225,yes,yes,E_SM,2018-09,1
2.5,0,E_SM,7225,yes,yes,E_SM,2018-10,1
2.4,0,E_SM,7225,yes,yes,E_SM,2018-11,1
2.2,0,E_SM,7225,yes,yes,E_SM,2018-12,1
3.6,0,E_SM,722511,yes,yes,E_SM,2018-01,1
3.3,0,E_SM,722511,yes,yes,E_SM,2018-02,1
2.6,0,E_SM,722511,yes,yes,E_SM,2018-03,1
2.8,0,E_SM,722511,yes,yes,E_SM,2018-04,1
3.0,0,E_SM,722511,yes,yes,E_SM,2018-05,1
3.2,0,E_SM,722511,yes,yes,E_SM,2018-07,1
7.7,0,E_SM,45330,yes,yes,E_SM,2018-02,1
7.5,0,E_SM,45330,yes,yes,E_SM,2018-03,1
8.1,0,E_SM,45330,yes,yes,E_SM,2018-04,1
8.6,0,E_SM,45330,yes,yes,E_SM,2018-05,1
8.2,0,E_SM,45330,yes,yes,E_SM,2018-06,1
8.5,0,E_SM,45330,yes,yes,E_SM,2018-07,1
9.6,0,E_SM,45330,yes,yes,E_SM,2018-08,1
9.7,0,E_SM,45330,yes,yes,E_SM,2018-09,1
10.5,0,E_SM,45330,yes,yes,E_SM,2018-10,1
9.6,0,E_SM,45330,yes,yes,E_SM,2018-11,1
14.2,0,E_SM,45330,yes,yes,E_SM,2018-12,1
1.5,0,E_SM,454,yes,yes,E_SM,2018-01,1
1.6,0,E_SM,454,yes,yes,E_SM,2018-02,1
1.4,0,E_SM,454,yes,yes,E_SM,2018-03,1
1.5,0,E_SM,454,yes,yes,E_SM,2018-04,1
1.5,0,E_SM,454,yes,yes,E_SM,2018-06,1
1.5,0,E_SM,454,yes,yes,E_SM,2018-07,1
9.4,0,E_SM,45431,yes,yes,E_SM,2018-09,1
8.3,0,E_SM,45431,yes,yes,E_SM,2018-10,1
5.6,0,E_SM,45431,yes,yes,E_SM,2018-11,1
6.2,0,E_SM,45431,yes,yes,E_SM,2018-12,1
2.3,0,E_SM,722,yes,yes,E_SM,2018-01,1
2.0,0,E_SM,722,yes,yes,E_SM,2018-03,1
2.0,0,E_SM,722,yes,yes,E_SM,2018-04,1
2.0,0,E_SM,722,yes,yes,E_SM,2018-05,1
2.1,0,E_SM,722,yes,yes,E_SM,2018-06,1
2.4,0,E_SM,722,yes,yes,E_SM,2018-08,1
2.1,0,E_SM,722,yes,yes,E_SM,2018-09,1
2.2,0,E_SM,722,yes,yes,E_SM,2018-10,1
2.1,0,E_SM,722,yes,yes,E_SM,2018-11,1
2.0,0,E_SM,722,yes,yes,E_SM,2018-12,1
5.4,0,E_SM,7224,yes,yes,E_SM,2018-01,1
5.4,0,E_SM,7224,yes,yes,E_SM,2018-02,1
(S),0,E_SM,7224,yes,yes,E_SM,2018-03,1
(S),0,E_SM,7224,yes,yes,E_SM,2018-04,1
(S),0,E_SM,7224,yes,yes,E_SM,2018-05,1
(S),0,E_SM,7224,yes,yes,E_SM,2018-06,1
(S),0,E_SM,7224,yes,yes,E_SM,2018-07,1
(S),0,E_SM,7224,yes,yes,E_SM,2018-08,1
(S),0,E_SM,7224,yes,yes,E_SM,2018-09,1
(S),0,E_SM,7224,yes,yes,E_SM,2018-10,1
(S),0,E_SM,7224,yes,yes,E_SM,2018-11,1
(S),0,E_SM,7224,yes,yes,E_SM,2018-12,1
3.3,0,E_SM,45321,yes,yes,E_SM,2018-01,1
3.4,0,E_SM,45321,yes,yes,E_SM,2018-02,1
2.9,0,E_SM,45321,yes,yes,E_SM,2018-03,1
2.8,0,E_SM,45321,yes,yes,E_SM,2018-04,1
3.4,0,E_SM,45321,yes,yes,E_SM,2018-05,1
3.6,0,E_SM,45321,yes,yes,E_SM,2018-06,1
3.4,0,E_SM,45321,yes,yes,E_SM,2018-07,1
3.1,0,E_SM,45321,yes,yes,E_SM,2018-08,1
3.1,0,E_SM,45321,yes,yes,E_SM,2018-09,1
3.2,0,E_SM,45321,yes,yes,E_SM,2018-10,1
3.1,0,E_SM,45321,yes,yes,E_SM,2018-11,1
2.9,0,E_SM,45321,yes,yes,E_SM,2018-12,1
0.3,0,E_SM,4529,yes,yes,E_SM,2018-01,1
0.3,0,E_SM,4529,yes,yes,E_SM,2018-02,1
0.5,0,E_SM,4529,yes,yes,E_SM,2018-03,1
0.5,0,E_SM,4529,yes,yes,E_SM,2018-04,1
0.7,0,E_SM,4529,yes,yes,E_SM,2018-05,1
0.6,0,E_SM,4529,yes,yes,E_SM,2018-06,1
0.6,0,E_SM,4529,yes,yes,E_SM,2018-07,1
0.6,0,E_SM,4529,yes,yes,E_SM,2018-08,1
0.7,0,E_SM,4529,yes,yes,E_SM,2018-09,1
0.7,0,E_SM,4529,yes,yes,E_SM,2018-10,1
0.8,0,E_SM,4529,yes,yes,E_SM,2018-11,1
0.7,0,E_SM,4529,yes,yes,E_SM,2018-12,1
3.1,0,E_SM,722511,yes,yes,E_SM,2018-08,1
3.0,0,E_SM,722511,yes,yes,E_SM,2018-09,1
3.0,0,E_SM,722511,yes,yes,E_SM,2018-10,1
2.7,0,E_SM,722511,yes,yes,E_SM,2018-11,1
2.6,0,E_SM,722511,yes,yes,E_SM,2018-12,1
4.1,0,E_SM,72251X,yes,yes,E_SM,2018-01,1
4.0,0,E_SM,72251X,yes,yes,E_SM,2018-02,1
3.7,0,E_SM,72251X,yes,yes,E_SM,2018-03,1
3.5,0,E_SM,72251X,yes,yes,E_SM,2018-04,1
3.3,0,E_SM,72251X,yes,yes,E_SM,2018-05,1
3.4,0,E_SM,72251X,yes,yes,E_SM,2018-06,1
